,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,268,2,MILLER STUART A,121323,2018-01-10 00:00:00,2018-07-03 01:19:10
1,268,2,GROSS BRUCE E,346043,2018-01-21 00:00:00,2018-07-03 01:19:10
2,268,2,JAFFE JONATHAN M,1980,2017-11-09 00:00:00,2018-07-03 01:19:10
3,268,2,BESSETTE DIANE J,222396,2018-01-15 00:00:00,2018-07-03 01:19:10
4,268,2,COLLINS DAVID M,118361,2018-01-17 00:00:00,2018-07-03 01:19:10
5,268,2,SUSTANA MARK,65720,2018-01-11 00:00:00,2018-07-03 01:19:10
6,268,2,LAPIDUS SIDNEY,42810,2017-11-09 00:00:00,2018-07-03 01:19:10
7,268,2,GERARD STEVEN L,36152,2017-11-29 00:00:00,2018-07-03 01:19:10
8,268,2,BOLOTIN IRVING,30003,2017-11-29 00:00:00,2018-07-03 01:19:10
9,268,2,BECKWITT RICHARD,22875,2017-11-09 00:00:00,2018-07-03 01:19:10
