,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,238,2,COBB WILLIAM C,498980,2017-07-02 00:00:00,2018-07-03 01:07:26
1,238,2,JONES JEFFREY J II,164394,2017-08-20 00:00:00,2018-07-03 01:07:26
2,238,2,GERARD ROBERT A,144828,2017-09-13 00:00:00,2018-07-03 01:07:26
3,238,2,GERKE THOMAS A,126111,2017-12-07 00:00:00,2018-07-03 01:07:26
4,238,2,MACFARLANE GREGORY J,120260,2016-12-08 00:00:00,2018-07-03 01:07:26
5,238,2,BROWN JEFFREY,98473,2016-06-30 00:00:00,2018-07-03 01:07:26
6,238,2,SEIP TOM D,91028,2017-09-13 00:00:00,2018-07-03 01:07:26
7,238,2,LEWIS DAVID B,80340,2017-09-13 00:00:00,2018-07-03 01:07:26
8,238,2,WOOD CHRISTIANNA,71543,2017-09-13 00:00:00,2018-07-03 01:07:26
9,238,2,HOUSEWORTH JASON,70450,2016-07-17 00:00:00,2018-07-03 01:07:26
