,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,159,2,2,2018-07-03 00:37:48,2018-07-03,Market Cap (intraday) 5,34.89B
1,159,2,2,2018-07-03 00:37:48,2018-07-03,Enterprise Value 3,42.62B
2,159,2,2,2018-07-03 00:37:48,2018-07-03,Trailing P/E,10.05
3,159,2,2,2018-07-03 00:37:48,2018-07-03,Forward P/E 1,7.30
4,159,2,2,2018-07-03 00:37:48,2018-07-03,PEG Ratio (5 yr expected) 1,0.63
5,159,2,2,2018-07-03 00:37:48,2018-07-03,Price/Sales (ttm),0.83
6,159,2,2,2018-07-03 00:37:48,2018-07-03,Price/Book (mrq),2.80
7,159,2,2,2018-07-03 00:37:48,2018-07-03,Enterprise Value/Revenue 3,1.01
8,159,2,2,2018-07-03 00:37:48,2018-07-03,Enterprise Value/EBITDA 6,5.41
0,159,3,2,2018-07-03 00:37:48,2018-07-03,Fiscal Year Ends,"Dec 31, 2017"
1,159,3,2,2018-07-03 00:37:48,2018-07-03,Most Recent Quarter (mrq),"Mar 31, 2018"
0,159,3,2,2018-07-03 00:37:48,2018-07-03,Profit Margin,8.46%
1,159,3,2,2018-07-03 00:37:48,2018-07-03,Operating Margin (ttm),13.66%
0,159,3,2,2018-07-03 00:37:48,2018-07-03,Return on Assets (ttm),6.81%
1,159,3,2,2018-07-03 00:37:48,2018-07-03,Return on Equity (ttm),27.94%
0,159,3,2,2018-07-03 00:37:48,2018-07-03,Revenue (ttm),42.11B
1,159,3,2,2018-07-03 00:37:48,2018-07-03,Revenue Per Share (ttm),58.98
2,159,3,2,2018-07-03 00:37:48,2018-07-03,Quarterly Revenue Growth (yoy),9.50%
3,159,3,2,2018-07-03 00:37:48,2018-07-03,Gross Profit (ttm),12.13B
4,159,3,2,2018-07-03 00:37:48,2018-07-03,EBITDA,7.87B
5,159,3,2,2018-07-03 00:37:48,2018-07-03,Net Income Avi to Common (ttm),3.56B
6,159,3,2,2018-07-03 00:37:48,2018-07-03,Diluted EPS (ttm),4.97
7,159,3,2,2018-07-03 00:37:48,2018-07-03,Quarterly Earnings Growth (yoy),-2.50%
0,159,3,2,2018-07-03 00:37:48,2018-07-03,Total Cash (mrq),1.97B
1,159,3,2,2018-07-03 00:37:48,2018-07-03,Total Cash Per Share (mrq),2.8
2,159,3,2,2018-07-03 00:37:48,2018-07-03,Total Debt (mrq),9.71B
3,159,3,2,2018-07-03 00:37:48,2018-07-03,Total Debt/Equity (mrq),77.33
4,159,3,2,2018-07-03 00:37:48,2018-07-03,Current Ratio (mrq),0.39
5,159,3,2,2018-07-03 00:37:48,2018-07-03,Book Value Per Share (mrq),17.84
0,159,3,2,2018-07-03 00:37:48,2018-07-03,Operating Cash Flow (ttm),7.32B
1,159,3,2,2018-07-03 00:37:48,2018-07-03,Levered Free Cash Flow (ttm),1.63B
0,159,4,2,2018-07-03 00:37:48,2018-07-03,Beta,0.98
1,159,4,2,2018-07-03 00:37:48,2018-07-03,52-Week Change 3,-8.36%
2,159,4,2,2018-07-03 00:37:48,2018-07-03,S&P500 52-Week Change 3,11.91%
3,159,4,2,2018-07-03 00:37:48,2018-07-03,52 Week High 3,60.79
4,159,4,2,2018-07-03 00:37:48,2018-07-03,52 Week Low 3,44.59
5,159,4,2,2018-07-03 00:37:48,2018-07-03,50-Day Moving Average 3,53.48
6,159,4,2,2018-07-03 00:37:48,2018-07-03,200-Day Moving Average 3,54.38
0,159,4,2,2018-07-03 00:37:48,2018-07-03,Avg Vol (3 month) 3,6.86M
1,159,4,2,2018-07-03 00:37:48,2018-07-03,Avg Vol (10 day) 3,7.54M
2,159,4,2,2018-07-03 00:37:48,2018-07-03,Shares Outstanding 5,698.88M
3,159,4,2,2018-07-03 00:37:48,2018-07-03,Float,648.06M
4,159,4,2,2018-07-03 00:37:48,2018-07-03,% Held by Insiders 1,48.49%
5,159,4,2,2018-07-03 00:37:48,2018-07-03,% Held by Institutions 1,0.00%
6,159,4,2,2018-07-03 00:37:48,2018-07-03,Shares Short 3,20.97M
7,159,4,2,2018-07-03 00:37:48,2018-07-03,Short Ratio 3,3.56
8,159,4,2,2018-07-03 00:37:48,2018-07-03,Short % of Float 3,3.00%
9,159,4,2,2018-07-03 00:37:48,2018-07-03,Shares Short (prior month) 3,14.5M
0,159,4,2,2018-07-03 00:37:48,2018-07-03,Forward Annual Dividend Rate 4,1.22
1,159,4,2,2018-07-03 00:37:48,2018-07-03,Forward Annual Dividend Yield 4,2.45%
2,159,4,2,2018-07-03 00:37:48,2018-07-03,Trailing Annual Dividend Rate 3,1.12
3,159,4,2,2018-07-03 00:37:48,2018-07-03,Trailing Annual Dividend Yield 3,2.26%
4,159,4,2,2018-07-03 00:37:48,2018-07-03,5 Year Average Dividend Yield 4,
5,159,4,2,2018-07-03 00:37:48,2018-07-03,Payout Ratio 4,22.58%
6,159,4,2,2018-07-03 00:37:48,2018-07-03,Dividend Date 3,"Jun 1, 2018"
7,159,4,2,2018-07-03 00:37:48,2018-07-03,Ex-Dividend Date 4,"May 10, 2018"
8,159,4,2,2018-07-03 00:37:48,2018-07-03,Last Split Factor (new per old) 2,
9,159,4,2,2018-07-03 00:37:48,2018-07-03,Last Split Date 3,
