,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,281,2,2,2018-07-03 01:23:51,2018-07-03,Market Cap (intraday) 5,206.36B
1,281,2,2,2018-07-03 01:23:51,2018-07-03,Enterprise Value 3,203.36B
2,281,2,2,2018-07-03 01:23:51,2018-07-03,Trailing P/E,48.75
3,281,2,2,2018-07-03 01:23:51,2018-07-03,Forward P/E 1,26.75
4,281,2,2,2018-07-03 01:23:51,2018-07-03,PEG Ratio (5 yr expected) 1,1.44
5,281,2,2,2018-07-03 01:23:51,2018-07-03,Price/Sales (ttm),15.47
6,281,2,2,2018-07-03 01:23:51,2018-07-03,Price/Book (mrq),36.32
7,281,2,2,2018-07-03 01:23:51,2018-07-03,Enterprise Value/Revenue 3,15.24
8,281,2,2,2018-07-03 01:23:51,2018-07-03,Enterprise Value/EBITDA 6,26.42
0,281,3,2,2018-07-03 01:23:51,2018-07-03,Fiscal Year Ends,"Dec 31, 2017"
1,281,3,2,2018-07-03 01:23:51,2018-07-03,Most Recent Quarter (mrq),"Mar 31, 2018"
0,281,3,2,2018-07-03 01:23:51,2018-07-03,Profit Margin,32.42%
1,281,3,2,2018-07-03 01:23:51,2018-07-03,Operating Margin (ttm),54.20%
0,281,3,2,2018-07-03 01:23:51,2018-07-03,Return on Assets (ttm),21.78%
1,281,3,2,2018-07-03 01:23:51,2018-07-03,Return on Equity (ttm),75.63%
0,281,3,2,2018-07-03 01:23:51,2018-07-03,Revenue (ttm),13.34B
1,281,3,2,2018-07-03 01:23:51,2018-07-03,Revenue Per Share (ttm),12.59
2,281,3,2,2018-07-03 01:23:51,2018-07-03,Quarterly Revenue Growth (yoy),30.90%
3,281,3,2,2018-07-03 01:23:51,2018-07-03,Gross Profit (ttm),12.5B
4,281,3,2,2018-07-03 01:23:51,2018-07-03,EBITDA,7.7B
5,281,3,2,2018-07-03 01:23:51,2018-07-03,Net Income Avi to Common (ttm),4.33B
6,281,3,2,2018-07-03 01:23:51,2018-07-03,Diluted EPS (ttm),4.05
7,281,3,2,2018-07-03 01:23:51,2018-07-03,Quarterly Earnings Growth (yoy),38.00%
0,281,3,2,2018-07-03 01:23:51,2018-07-03,Total Cash (mrq),8.27B
1,281,3,2,2018-07-03 01:23:51,2018-07-03,Total Cash Per Share (mrq),7.92
2,281,3,2,2018-07-03 01:23:51,2018-07-03,Total Debt (mrq),6.47B
3,281,3,2,2018-07-03 01:23:51,2018-07-03,Total Debt/Equity (mrq),111.50
4,281,3,2,2018-07-03 01:23:51,2018-07-03,Current Ratio (mrq),1.64
5,281,3,2,2018-07-03 01:23:51,2018-07-03,Book Value Per Share (mrq),5.44
0,281,3,2,2018-07-03 01:23:51,2018-07-03,Operating Cash Flow (ttm),5.86B
1,281,3,2,2018-07-03 01:23:51,2018-07-03,Levered Free Cash Flow (ttm),6.27B
0,281,4,2,2018-07-03 01:23:51,2018-07-03,Beta,1.00
1,281,4,2,2018-07-03 01:23:51,2018-07-03,52-Week Change 3,62.71%
2,281,4,2,2018-07-03 01:23:51,2018-07-03,S&P500 52-Week Change 3,11.91%
3,281,4,2,2018-07-03 01:23:51,2018-07-03,52 Week High 3,204.00
4,281,4,2,2018-07-03 01:23:51,2018-07-03,52 Week Low 3,120.65
5,281,4,2,2018-07-03 01:23:51,2018-07-03,50-Day Moving Average 3,195.98
6,281,4,2,2018-07-03 01:23:51,2018-07-03,200-Day Moving Average 3,177.40
0,281,4,2,2018-07-03 01:23:51,2018-07-03,Avg Vol (3 month) 3,3.59M
1,281,4,2,2018-07-03 01:23:51,2018-07-03,Avg Vol (10 day) 3,3.48M
2,281,4,2,2018-07-03 01:23:51,2018-07-03,Shares Outstanding 5,1.03B
3,281,4,2,2018-07-03 01:23:51,2018-07-03,Float,1.02B
4,281,4,2,2018-07-03 01:23:51,2018-07-03,% Held by Insiders 1,10.99%
5,281,4,2,2018-07-03 01:23:51,2018-07-03,% Held by Institutions 1,77.82%
6,281,4,2,2018-07-03 01:23:51,2018-07-03,Shares Short 3,7.98M
7,281,4,2,2018-07-03 01:23:51,2018-07-03,Short Ratio 3,2.56
8,281,4,2,2018-07-03 01:23:51,2018-07-03,Short % of Float 3,0.87%
9,281,4,2,2018-07-03 01:23:51,2018-07-03,Shares Short (prior month) 3,8.38M
0,281,4,2,2018-07-03 01:23:51,2018-07-03,Forward Annual Dividend Rate 4,1
1,281,4,2,2018-07-03 01:23:51,2018-07-03,Forward Annual Dividend Yield 4,0.51%
2,281,4,2,2018-07-03 01:23:51,2018-07-03,Trailing Annual Dividend Rate 3,0.94
3,281,4,2,2018-07-03 01:23:51,2018-07-03,Trailing Annual Dividend Yield 3,0.48%
4,281,4,2,2018-07-03 01:23:51,2018-07-03,5 Year Average Dividend Yield 4,0.57
5,281,4,2,2018-07-03 01:23:51,2018-07-03,Payout Ratio 4,23.15%
6,281,4,2,2018-07-03 01:23:51,2018-07-03,Dividend Date 3,"Aug 9, 2018"
7,281,4,2,2018-07-03 01:23:51,2018-07-03,Ex-Dividend Date 4,"Jul 6, 2018"
8,281,4,2,2018-07-03 01:23:51,2018-07-03,Last Split Factor (new per old) 2,10/1
9,281,4,2,2018-07-03 01:23:51,2018-07-03,Last Split Date 3,"Jan 22, 2014"
