,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,462,2,LYNCH WALTER,98760,2018-01-24 00:00:00,2018-07-03 02:31:46
1,462,2,STORY SUSAN N,86776,2018-01-24 00:00:00,2018-07-03 02:31:46
2,462,2,STRAUSS MARK F.,34840,2017-12-31 00:00:00,2018-07-03 02:31:46
3,462,2,MACKENZIE GEORGE,32594,2017-05-11 00:00:00,2018-07-03 02:31:46
4,462,2,SULLIVAN LINDA G,26196,2018-01-24 00:00:00,2018-07-03 02:31:46
5,462,2,GOSS MARTHA CLARK,26017,2017-05-11 00:00:00,2018-07-03 02:31:46
6,462,2,EVANSON PAUL J,24351,2017-05-11 00:00:00,2018-07-03 02:31:46
7,462,2,JOHNSON JULIA L,21221,2017-05-11 00:00:00,2018-07-03 02:31:46
8,462,2,GRIGG RICHARD R,19947,2016-05-12 00:00:00,2018-07-03 02:31:46
9,462,2,DOBSON JULIE A,17783,2017-05-11 00:00:00,2018-07-03 02:31:46
