,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,146,2,HIRSHBERG AL J.,81207,2018-02-04 00:00:00,2018-07-03 00:33:08
1,146,2,FOX MATTHEW J,73268,2018-02-04 00:00:00,2018-07-03 00:33:08
2,146,2,WALLETTE DON E JR.,54926,2018-02-04 00:00:00,2018-07-03 00:33:08
3,146,2,LANCE RYAN MICHAEL,45197,2017-04-03 00:00:00,2018-07-03 00:33:08
4,146,2,KELLY JANET LANGFORD,41211,2018-02-04 00:00:00,2018-07-03 00:33:08
5,146,2,COPELAND JAMES E JR,37021,2016-07-31 00:00:00,2018-07-03 00:33:08
6,146,2,SHEETS JEFFREY WAYNE,24636,2016-02-17 00:00:00,2018-07-03 00:33:08
7,146,2,DESANCTIS ELLEN,22578,2017-04-03 00:00:00,2018-07-03 00:33:08
8,146,2,MURTI ARJUN N,19000,2016-07-31 00:00:00,2018-07-03 00:33:08
9,146,2,SCHWARZ GLENDA MAE,16945,2018-02-04 00:00:00,2018-07-03 00:33:08
