,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,387,2,HOOLEY JOSEPH L,772060,2017-10-31 00:00:00,2018-07-03 02:03:27
1,387,2,ROGERS MICHAEL F,734060,2017-05-09 00:00:00,2018-07-03 02:03:27
2,387,2,PHALEN JAMES S,365696,2017-01-19 00:00:00,2018-07-03 02:03:27
3,387,2,CARP JEFFREY N,234292,2017-06-12 00:00:00,2018-07-03 02:03:27
4,387,2,BELL MICHAEL W,123701,2017-02-26 00:00:00,2018-07-03 02:03:27
5,387,2,KURITZKES ANDREW P,94759,2017-02-26 00:00:00,2018-07-03 02:03:27
6,387,2,O HANLEY RONALD P,84592,2017-05-14 00:00:00,2018-07-03 02:03:27
7,387,2,KEDIA GUNJAN,83983,2016-02-28 00:00:00,2018-07-03 02:03:27
8,387,2,SUMME GREGORY L,73668,2017-05-16 00:00:00,2018-07-03 02:03:27
9,387,2,BURNES KENNETT F,67356,2017-05-16 00:00:00,2018-07-03 02:03:27
