,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,400,2,HERRMAN ERNIE,465821,2017-09-11 00:00:00,2018-07-03 02:08:19
1,400,2,MEYROWITZ CAROL,337118,2018-02-02 00:00:00,2018-07-03 02:08:19
2,400,2,MACMILLAN MICHAEL,141180,2017-04-14 00:00:00,2018-07-03 02:08:19
3,400,2,SHERR RICHARD,129213,2017-09-10 00:00:00,2018-07-03 02:08:19
4,400,2,GOLDENBERG SCOTT,105844,2017-04-18 00:00:00,2018-07-03 02:08:19
5,400,2,CANESTRARI KENNETH,86243,2017-05-31 00:00:00,2018-07-03 02:08:19
6,400,2,OBRIEN JOHN F,61195,2017-06-05 00:00:00,2018-07-03 02:08:19
7,400,2,MIZZI DOUGLAS W.,58914,2018-02-03 00:00:00,2018-07-03 02:08:19
8,400,2,SHIRE WILLOW B,18027,2017-11-19 00:00:00,2018-07-03 02:08:19
9,400,2,LANE AMY B,16998,2017-06-05 00:00:00,2018-07-03 02:08:19
