,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,191,8,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),No. of Analysts,32.0
1,191,8,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),Avg. Estimate,0.88
2,191,8,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),Low Estimate,0.48
3,191,8,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),High Estimate,1.31
4,191,8,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),Year Ago EPS,0.89
5,191,8,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),No. of Analysts,32.0
6,191,8,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),Avg. Estimate,3.22
7,191,8,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),Low Estimate,2.27
8,191,8,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),High Estimate,3.86
9,191,8,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),Year Ago EPS,2.51
10,191,8,2,2018-07-03 00:49:55,Current Year (2018),No. of Analysts,31.0
11,191,8,2,2018-07-03 00:49:55,Current Year (2018),Avg. Estimate,5.1
12,191,8,2,2018-07-03 00:49:55,Current Year (2018),Low Estimate,4.29
13,191,8,2,2018-07-03 00:49:55,Current Year (2018),High Estimate,6.38
14,191,8,2,2018-07-03 00:49:55,Current Year (2018),Year Ago EPS,4.3
15,191,8,2,2018-07-03 00:49:55,Next Year (2019),No. of Analysts,35.0
16,191,8,2,2018-07-03 00:49:55,Next Year (2019),Avg. Estimate,6.02
17,191,8,2,2018-07-03 00:49:55,Next Year (2019),Low Estimate,4.18
18,191,8,2,2018-07-03 00:49:55,Next Year (2019),High Estimate,7.2
19,191,8,2,2018-07-03 00:49:55,Next Year (2019),Year Ago EPS,5.1
0,191,9,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),No. of Analysts,29
1,191,9,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),Avg. Estimate,2.89B
2,191,9,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),Low Estimate,2.75B
3,191,9,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),High Estimate,2.98B
4,191,9,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),Year Ago Sales,2.59B
5,191,9,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),Sales Growth (year/est),11.70%
6,191,9,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),No. of Analysts,29
7,191,9,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),Avg. Estimate,3.36B
8,191,9,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),Low Estimate,3.18B
9,191,9,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),High Estimate,3.46B
10,191,9,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),Year Ago Sales,2.97B
11,191,9,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),Sales Growth (year/est),13.10%
12,191,9,2,2018-07-03 00:49:55,Current Year (2018),No. of Analysts,31
13,191,9,2,2018-07-03 00:49:55,Current Year (2018),Avg. Estimate,11.35B
14,191,9,2,2018-07-03 00:49:55,Current Year (2018),Low Estimate,10.93B
15,191,9,2,2018-07-03 00:49:55,Current Year (2018),High Estimate,11.5B
16,191,9,2,2018-07-03 00:49:55,Current Year (2018),Year Ago Sales,10.06B
17,191,9,2,2018-07-03 00:49:55,Current Year (2018),Sales Growth (year/est),12.90%
18,191,9,2,2018-07-03 00:49:55,Next Year (2019),No. of Analysts,32
19,191,9,2,2018-07-03 00:49:55,Next Year (2019),Avg. Estimate,12.67B
20,191,9,2,2018-07-03 00:49:55,Next Year (2019),Low Estimate,11.95B
21,191,9,2,2018-07-03 00:49:55,Next Year (2019),High Estimate,13.01B
22,191,9,2,2018-07-03 00:49:55,Next Year (2019),Year Ago Sales,11.35B
23,191,9,2,2018-07-03 00:49:55,Next Year (2019),Sales Growth (year/est),11.60%
0,191,10,2,2018-07-03 00:49:55,6/29/2017,EPS Est.,0.94
1,191,10,2,2018-07-03 00:49:55,6/29/2017,EPS Actual,0.89
2,191,10,2,2018-07-03 00:49:55,6/29/2017,Difference,-0.05
3,191,10,2,2018-07-03 00:49:55,6/29/2017,Surprise %,-5.30%
4,191,10,2,2018-07-03 00:49:55,9/29/2017,EPS Est.,2.62
5,191,10,2,2018-07-03 00:49:55,9/29/2017,EPS Actual,2.51
6,191,10,2,2018-07-03 00:49:55,9/29/2017,Difference,-0.11
7,191,10,2,2018-07-03 00:49:55,9/29/2017,Surprise %,-4.20%
8,191,10,2,2018-07-03 00:49:55,12/30/2017,EPS Est.,1.15
9,191,10,2,2018-07-03 00:49:55,12/30/2017,EPS Actual,0.84
10,191,10,2,2018-07-03 00:49:55,12/30/2017,Difference,-0.31
11,191,10,2,2018-07-03 00:49:55,12/30/2017,Surprise %,-27.00%
12,191,10,2,2018-07-03 00:49:55,3/30/2018,EPS Est.,-0.47
13,191,10,2,2018-07-03 00:49:55,3/30/2018,EPS Actual,-0.46
14,191,10,2,2018-07-03 00:49:55,3/30/2018,Difference,0.01
15,191,10,2,2018-07-03 00:49:55,3/30/2018,Surprise %,2.10%
0,191,11,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),Current Estimate,0.88
1,191,11,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),7 Days Ago,0.88
2,191,11,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),30 Days Ago,0.87
3,191,11,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),60 Days Ago,0.87
4,191,11,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),90 Days Ago,0.83
5,191,11,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),Current Estimate,3.22
6,191,11,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),7 Days Ago,3.22
7,191,11,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),30 Days Ago,3.21
8,191,11,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),60 Days Ago,3.2
9,191,11,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),90 Days Ago,2.95
10,191,11,2,2018-07-03 00:49:55,Current Year (2018),Current Estimate,5.1
11,191,11,2,2018-07-03 00:49:55,Current Year (2018),7 Days Ago,5.1
12,191,11,2,2018-07-03 00:49:55,Current Year (2018),30 Days Ago,5.13
13,191,11,2,2018-07-03 00:49:55,Current Year (2018),60 Days Ago,5.12
14,191,11,2,2018-07-03 00:49:55,Current Year (2018),90 Days Ago,4.73
15,191,11,2,2018-07-03 00:49:55,Next Year (2019),Current Estimate,6.02
16,191,11,2,2018-07-03 00:49:55,Next Year (2019),7 Days Ago,6.02
17,191,11,2,2018-07-03 00:49:55,Next Year (2019),30 Days Ago,6.01
18,191,11,2,2018-07-03 00:49:55,Next Year (2019),60 Days Ago,6.0
19,191,11,2,2018-07-03 00:49:55,Next Year (2019),90 Days Ago,5.63
0,191,12,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),Up Last 7 Days,
1,191,12,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),Up Last 30 Days,1.0
2,191,12,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),Down Last 7 Days,
3,191,12,2,2018-07-03 00:49:55,Current Qtr. (Jun 2018),Down Last 30 Days,
4,191,12,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),Up Last 7 Days,
5,191,12,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),Up Last 30 Days,1.0
6,191,12,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),Down Last 7 Days,
7,191,12,2,2018-07-03 00:49:55,Next Qtr. (Sep 2018),Down Last 30 Days,
8,191,12,2,2018-07-03 00:49:55,Current Year (2018),Up Last 7 Days,
9,191,12,2,2018-07-03 00:49:55,Current Year (2018),Up Last 30 Days,1.0
