,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,379,2,SCHULTZ HOWARD D,29798282,2017-11-16 00:00:00,2018-07-03 02:00:31
1,379,2,SHENNAN JAMES G JR,42940,2016-11-20 00:00:00,2018-07-03 02:00:31
2,379,2,CULVER JOHN,331822,2017-11-16 00:00:00,2018-07-03 02:00:31
3,379,2,HOBSON MELLODY L,236217,2017-11-14 00:00:00,2018-07-03 02:00:31
4,379,2,BURROWS CLIFFORD,231829,2018-01-30 00:00:00,2018-07-03 02:00:31
5,379,2,JOHNSON KEVIN R,179399,2017-11-15 00:00:00,2018-07-03 02:00:31
6,379,2,HELM LUCY LEE,137791,2017-07-16 00:00:00,2018-07-03 02:00:31
7,379,2,TERUEL JAVIER G,109103,2017-11-12 00:00:00,2018-07-03 02:00:31
8,379,2,MAW SCOTT HARLAN,84620,2017-11-16 00:00:00,2018-07-03 02:00:31
9,379,2,BRADLEY WILLIAM W,54537,2017-11-14 00:00:00,2018-07-03 02:00:31
