,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,113,2,2,2018-07-03 00:20:40,2018-07-03,Market Cap (intraday) 5,54.67B
1,113,2,2,2018-07-03 00:20:40,2018-07-03,Enterprise Value 3,-15.74B
2,113,2,2,2018-07-03 00:20:40,2018-07-03,Trailing P/E,13.56
3,113,2,2,2018-07-03 00:20:40,2018-07-03,Forward P/E 1,11.81
4,113,2,2,2018-07-03 00:20:40,2018-07-03,PEG Ratio (5 yr expected) 1,1.37
5,113,2,2,2018-07-03 00:20:40,2018-07-03,Price/Sales (ttm),3.44
6,113,2,2,2018-07-03 00:20:40,2018-07-03,Price/Book (mrq),1.43
7,113,2,2,2018-07-03 00:20:40,2018-07-03,Enterprise Value/Revenue 3,-0.99
8,113,2,2,2018-07-03 00:20:40,2018-07-03,Enterprise Value/EBITDA 6,
0,113,3,2,2018-07-03 00:20:40,2018-07-03,Fiscal Year Ends,"Dec 31, 2017"
1,113,3,2,2018-07-03 00:20:40,2018-07-03,Most Recent Quarter (mrq),"Mar 31, 2018"
0,113,3,2,2018-07-03 00:20:40,2018-07-03,Profit Margin,27.29%
1,113,3,2,2018-07-03 00:20:40,2018-07-03,Operating Margin (ttm),32.45%
0,113,3,2,2018-07-03 00:20:40,2018-07-03,Return on Assets (ttm),1.22%
1,113,3,2,2018-07-03 00:20:40,2018-07-03,Return on Equity (ttm),10.59%
0,113,3,2,2018-07-03 00:20:40,2018-07-03,Revenue (ttm),15.9B
1,113,3,2,2018-07-03 00:20:40,2018-07-03,Revenue Per Share (ttm),15.47
2,113,3,2,2018-07-03 00:20:40,2018-07-03,Quarterly Revenue Growth (yoy),8.70%
3,113,3,2,2018-07-03 00:20:40,2018-07-03,Gross Profit (ttm),15.57B
4,113,3,2,2018-07-03 00:20:40,2018-07-03,EBITDA,
5,113,3,2,2018-07-03 00:20:40,2018-07-03,Net Income Avi to Common (ttm),4.13B
6,113,3,2,2018-07-03 00:20:40,2018-07-03,Diluted EPS (ttm),3.99
7,113,3,2,2018-07-03 00:20:40,2018-07-03,Quarterly Earnings Growth (yoy),27.00%
0,113,3,2,2018-07-03 00:20:40,2018-07-03,Total Cash (mrq),147.81B
1,113,3,2,2018-07-03 00:20:40,2018-07-03,Total Cash Per Share (mrq),146.24
2,113,3,2,2018-07-03 00:20:40,2018-07-03,Total Debt (mrq),77.57B
3,113,3,2,2018-07-03 00:20:40,2018-07-03,Total Debt/Equity (mrq),
4,113,3,2,2018-07-03 00:20:40,2018-07-03,Current Ratio (mrq),
5,113,3,2,2018-07-03 00:20:40,2018-07-03,Book Value Per Share (mrq),37.78
0,113,3,2,2018-07-03 00:20:40,2018-07-03,Operating Cash Flow (ttm),5.01B
1,113,3,2,2018-07-03 00:20:40,2018-07-03,Levered Free Cash Flow (ttm),
0,113,4,2,2018-07-03 00:20:40,2018-07-03,Beta,1.05
1,113,4,2,2018-07-03 00:20:40,2018-07-03,52-Week Change 3,4.05%
2,113,4,2,2018-07-03 00:20:40,2018-07-03,S&P500 52-Week Change 3,11.91%
3,113,4,2,2018-07-03 00:20:40,2018-07-03,52 Week High 3,58.99
4,113,4,2,2018-07-03 00:20:40,2018-07-03,52 Week Low 3,49.39
5,113,4,2,2018-07-03 00:20:40,2018-07-03,50-Day Moving Average 3,56.53
6,113,4,2,2018-07-03 00:20:40,2018-07-03,200-Day Moving Average 3,55.29
0,113,4,2,2018-07-03 00:20:40,2018-07-03,Avg Vol (3 month) 3,4.55M
1,113,4,2,2018-07-03 00:20:40,2018-07-03,Avg Vol (10 day) 3,4.89M
2,113,4,2,2018-07-03 00:20:40,2018-07-03,Shares Outstanding 5,1.01B
3,113,4,2,2018-07-03 00:20:40,2018-07-03,Float,946.71M
4,113,4,2,2018-07-03 00:20:40,2018-07-03,% Held by Insiders 1,0.00%
5,113,4,2,2018-07-03 00:20:40,2018-07-03,% Held by Institutions 1,0.00%
6,113,4,2,2018-07-03 00:20:40,2018-07-03,Shares Short 3,16.68M
7,113,4,2,2018-07-03 00:20:40,2018-07-03,Short Ratio 3,3.61
8,113,4,2,2018-07-03 00:20:40,2018-07-03,Short % of Float 3,1.68%
9,113,4,2,2018-07-03 00:20:40,2018-07-03,Shares Short (prior month) 3,15.4M
0,113,4,2,2018-07-03 00:20:40,2018-07-03,Forward Annual Dividend Rate 4,0.96
1,113,4,2,2018-07-03 00:20:40,2018-07-03,Forward Annual Dividend Yield 4,1.78%
2,113,4,2,2018-07-03 00:20:40,2018-07-03,Trailing Annual Dividend Rate 3,0.91
3,113,4,2,2018-07-03 00:20:40,2018-07-03,Trailing Annual Dividend Yield 3,1.69%
4,113,4,2,2018-07-03 00:20:40,2018-07-03,5 Year Average Dividend Yield 4,1.69
5,113,4,2,2018-07-03 00:20:40,2018-07-03,Payout Ratio 4,22.81%
6,113,4,2,2018-07-03 00:20:40,2018-07-03,Dividend Date 3,"May 11, 2018"
7,113,4,2,2018-07-03 00:20:40,2018-07-03,Ex-Dividend Date 4,"Apr 30, 2018"
8,113,4,2,2018-07-03 00:20:40,2018-07-03,Last Split Factor (new per old) 2,9434/10000
9,113,4,2,2018-07-03 00:20:40,2018-07-03,Last Split Date 3,"Jul 2, 2007"
