,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,109,5,2,2018-07-03 00:19:16,2018-02-03,Total Revenue,-
1,109,5,2,2018-07-03 00:19:16,2018-02-03,Cost of Revenue,-
2,109,5,2,2018-07-03 00:19:16,2018-02-03,Gross Profit,-
3,109,5,2,2018-07-03 00:19:16,2018-02-03,Research Development,-
4,109,5,2,2018-07-03 00:19:16,2018-02-03,Selling General and Administrative,7911000
5,109,5,2,2018-07-03 00:19:16,2018-02-03,Non Recurring,-
6,109,5,2,2018-07-03 00:19:16,2018-02-03,Others,-
7,109,5,2,2018-07-03 00:19:16,2018-02-03,Total Operating Expenses,40186000
8,109,5,2,2018-07-03 00:19:16,2018-02-03,Operating Income or Loss,1965000
9,109,5,2,2018-07-03 00:19:16,2018-02-03,Total Other Income/Expenses Net,-121000
10,109,5,2,2018-07-03 00:19:16,2018-02-03,Earnings Before Interest and Taxes,1965000
11,109,5,2,2018-07-03 00:19:16,2018-02-03,Interest Expense,-
12,109,5,2,2018-07-03 00:19:16,2018-02-03,Income Before Tax,-
13,109,5,2,2018-07-03 00:19:16,2018-02-03,Income Tax Expense,-
14,109,5,2,2018-07-03 00:19:16,2018-02-03,Minority Interest,-
15,109,5,2,2018-07-03 00:19:16,2018-02-03,Net Income From Continuing Ops,-
16,109,5,2,2018-07-03 00:19:16,2018-02-03,Discontinued Operations,-
17,109,5,2,2018-07-03 00:19:16,2018-02-03,Extraordinary Items,-
18,109,5,2,2018-07-03 00:19:16,2018-02-03,Effect Of Accounting Changes,-
19,109,5,2,2018-07-03 00:19:16,2018-02-03,Other Items,-
20,109,5,2,2018-07-03 00:19:16,2018-02-03,Net Income,-
21,109,5,2,2018-07-03 00:19:16,2018-02-03,Preferred Stock And Other Adjustments,-
22,109,5,2,2018-07-03 00:19:16,2018-02-03,Net Income Applicable To Common Shares,-
23,109,5,2,2018-07-03 00:19:16,2017-01-28,Total Revenue,39403000
24,109,5,2,2018-07-03 00:19:16,2017-01-28,Cost of Revenue,29963000
25,109,5,2,2018-07-03 00:19:16,2017-01-28,Gross Profit,9440000
26,109,5,2,2018-07-03 00:19:16,2017-01-28,Research Development,-
27,109,5,2,2018-07-03 00:19:16,2017-01-28,Selling General and Administrative,7493000
28,109,5,2,2018-07-03 00:19:16,2017-01-28,Non Recurring,-
29,109,5,2,2018-07-03 00:19:16,2017-01-28,Others,-
30,109,5,2,2018-07-03 00:19:16,2017-01-28,Total Operating Expenses,37456000
31,109,5,2,2018-07-03 00:19:16,2017-01-28,Operating Income or Loss,1947000
32,109,5,2,2018-07-03 00:19:16,2017-01-28,Total Other Income/Expenses Net,-131000
33,109,5,2,2018-07-03 00:19:16,2017-01-28,Earnings Before Interest and Taxes,1947000
34,109,5,2,2018-07-03 00:19:16,2017-01-28,Interest Expense,-72000
35,109,5,2,2018-07-03 00:19:16,2017-01-28,Income Before Tax,1816000
36,109,5,2,2018-07-03 00:19:16,2017-01-28,Income Tax Expense,609000
37,109,5,2,2018-07-03 00:19:16,2017-01-28,Minority Interest,-
38,109,5,2,2018-07-03 00:19:16,2017-01-28,Net Income From Continuing Ops,1207000
39,109,5,2,2018-07-03 00:19:16,2017-01-28,Discontinued Operations,21000
40,109,5,2,2018-07-03 00:19:16,2017-01-28,Extraordinary Items,-
41,109,5,2,2018-07-03 00:19:16,2017-01-28,Effect Of Accounting Changes,-
42,109,5,2,2018-07-03 00:19:16,2017-01-28,Other Items,-
43,109,5,2,2018-07-03 00:19:16,2017-01-28,Net Income,1228000
44,109,5,2,2018-07-03 00:19:16,2017-01-28,Preferred Stock And Other Adjustments,-
45,109,5,2,2018-07-03 00:19:16,2017-01-28,Net Income Applicable To Common Shares,1228000
46,109,5,2,2018-07-03 00:19:16,2016-01-30,Total Revenue,39528000
47,109,5,2,2018-07-03 00:19:16,2016-01-30,Cost of Revenue,30334000
48,109,5,2,2018-07-03 00:19:16,2016-01-30,Gross Profit,9194000
49,109,5,2,2018-07-03 00:19:16,2016-01-30,Research Development,-
50,109,5,2,2018-07-03 00:19:16,2016-01-30,Selling General and Administrative,7612000
51,109,5,2,2018-07-03 00:19:16,2016-01-30,Non Recurring,-
52,109,5,2,2018-07-03 00:19:16,2016-01-30,Others,-
53,109,5,2,2018-07-03 00:19:16,2016-01-30,Total Operating Expenses,37946000
54,109,5,2,2018-07-03 00:19:16,2016-01-30,Operating Income or Loss,1582000
55,109,5,2,2018-07-03 00:19:16,2016-01-30,Total Other Income/Expenses Net,-272000
56,109,5,2,2018-07-03 00:19:16,2016-01-30,Earnings Before Interest and Taxes,1582000
57,109,5,2,2018-07-03 00:19:16,2016-01-30,Interest Expense,-80000
58,109,5,2,2018-07-03 00:19:16,2016-01-30,Income Before Tax,1310000
59,109,5,2,2018-07-03 00:19:16,2016-01-30,Income Tax Expense,503000
60,109,5,2,2018-07-03 00:19:16,2016-01-30,Minority Interest,-
61,109,5,2,2018-07-03 00:19:16,2016-01-30,Net Income From Continuing Ops,807000
