,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,499,2,2,2018-07-03 02:45:24,2018-07-03,Market Cap (intraday) 5,10.51B
1,499,2,2,2018-07-03 02:45:24,2018-07-03,Enterprise Value 3,13.06B
2,499,2,2,2018-07-03 02:45:24,2018-07-03,Trailing P/E,15.89
3,499,2,2,2018-07-03 02:45:24,2018-07-03,Forward P/E 1,12.65
4,499,2,2,2018-07-03 02:45:24,2018-07-03,PEG Ratio (5 yr expected) 1,1.24
5,499,2,2,2018-07-03 02:45:24,2018-07-03,Price/Sales (ttm),1.63
6,499,2,2,2018-07-03 02:45:24,2018-07-03,Price/Book (mrq),4.82
7,499,2,2,2018-07-03 02:45:24,2018-07-03,Enterprise Value/Revenue 3,2.03
8,499,2,2,2018-07-03 02:45:24,2018-07-03,Enterprise Value/EBITDA 6,9.71
0,499,3,2,2018-07-03 02:45:24,2018-07-03,Fiscal Year Ends,"Dec 31, 2017"
1,499,3,2,2018-07-03 02:45:24,2018-07-03,Most Recent Quarter (mrq),"Dec 31, 2017"
0,499,3,2,2018-07-03 02:45:24,2018-07-03,Profit Margin,10.37%
1,499,3,2,2018-07-03 02:45:24,2018-07-03,Operating Margin (ttm),15.07%
0,499,3,2,2018-07-03 02:45:24,2018-07-03,Return on Assets (ttm),10.14%
1,499,3,2,2018-07-03 02:45:24,2018-07-03,Return on Equity (ttm),33.92%
0,499,3,2,2018-07-03 02:45:24,2018-07-03,Revenue (ttm),6.44B
1,499,3,2,2018-07-03 02:45:24,2018-07-03,Revenue Per Share (ttm),68.93
2,499,3,2,2018-07-03 02:45:24,2018-07-03,Quarterly Revenue Growth (yoy),14.10%
3,499,3,2,2018-07-03 02:45:24,2018-07-03,Gross Profit (ttm),1.47B
4,499,3,2,2018-07-03 02:45:24,2018-07-03,EBITDA,1.34B
5,499,3,2,2018-07-03 02:45:24,2018-07-03,Net Income Avi to Common (ttm),663M
6,499,3,2,2018-07-03 02:45:24,2018-07-03,Diluted EPS (ttm),7.07
7,499,3,2,2018-07-03 02:45:24,2018-07-03,Quarterly Earnings Growth (yoy),142.90%
0,499,3,2,2018-07-03 02:45:24,2018-07-03,Total Cash (mrq),216.9M
1,499,3,2,2018-07-03 02:45:24,2018-07-03,Total Cash Per Share (mrq),2.32
2,499,3,2,2018-07-03 02:45:24,2018-07-03,Total Debt (mrq),2.65B
3,499,3,2,2018-07-03 02:45:24,2018-07-03,Total Debt/Equity (mrq),121.45
4,499,3,2,2018-07-03 02:45:24,2018-07-03,Current Ratio (mrq),2.30
5,499,3,2,2018-07-03 02:45:24,2018-07-03,Book Value Per Share (mrq),23.32
0,499,3,2,2018-07-03 02:45:24,2018-07-03,Operating Cash Flow (ttm),856.1M
1,499,3,2,2018-07-03 02:45:24,2018-07-03,Levered Free Cash Flow (ttm),458.09M
0,499,4,2,2018-07-03 02:45:24,2018-07-03,Beta,1.97
1,499,4,2,2018-07-03 02:45:24,2018-07-03,52-Week Change 3,-0.29%
2,499,4,2,2018-07-03 02:45:24,2018-07-03,S&P500 52-Week Change 3,11.91%
3,499,4,2,2018-07-03 02:45:24,2018-07-03,52 Week High 3,131.13
4,499,4,2,2018-07-03 02:45:24,2018-07-03,52 Week Low 3,105.81
5,499,4,2,2018-07-03 02:45:24,2018-07-03,50-Day Moving Average 3,118.88
6,499,4,2,2018-07-03 02:45:24,2018-07-03,200-Day Moving Average 3,118.67
0,499,4,2,2018-07-03 02:45:24,2018-07-03,Avg Vol (3 month) 3,723.69k
1,499,4,2,2018-07-03 02:45:24,2018-07-03,Avg Vol (10 day) 3,632.42k
2,499,4,2,2018-07-03 02:45:24,2018-07-03,Shares Outstanding 5,93.56M
3,499,4,2,2018-07-03 02:45:24,2018-07-03,Float,92.46M
4,499,4,2,2018-07-03 02:45:24,2018-07-03,% Held by Insiders 1,1.28%
5,499,4,2,2018-07-03 02:45:24,2018-07-03,% Held by Institutions 1,91.47%
6,499,4,2,2018-07-03 02:45:24,2018-07-03,Shares Short 3,1.95M
7,499,4,2,2018-07-03 02:45:24,2018-07-03,Short Ratio 3,2.42
8,499,4,2,2018-07-03 02:45:24,2018-07-03,Short % of Float 3,2.45%
9,499,4,2,2018-07-03 02:45:24,2018-07-03,Shares Short (prior month) 3,2.17M
0,499,4,2,2018-07-03 02:45:24,2018-07-03,Forward Annual Dividend Rate 4,2.52
1,499,4,2,2018-07-03 02:45:24,2018-07-03,Forward Annual Dividend Yield 4,2.21%
2,499,4,2,2018-07-03 02:45:24,2018-07-03,Trailing Annual Dividend Rate 3,2.52
3,499,4,2,2018-07-03 02:45:24,2018-07-03,Trailing Annual Dividend Yield 3,2.25%
4,499,4,2,2018-07-03 02:45:24,2018-07-03,5 Year Average Dividend Yield 4,2.57
5,499,4,2,2018-07-03 02:45:24,2018-07-03,Payout Ratio 4,35.64%
6,499,4,2,2018-07-03 02:45:24,2018-07-03,Dividend Date 3,"Jul 13, 2018"
7,499,4,2,2018-07-03 02:45:24,2018-07-03,Ex-Dividend Date 4,"Mar 14, 2018"
8,499,4,2,2018-07-03 02:45:24,2018-07-03,Last Split Factor (new per old) 2,
9,499,4,2,2018-07-03 02:45:24,2018-07-03,Last Split Date 3,
