,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,300,2,PARFET WILLIAM U,265788,2016-07-28 00:00:00,2018-07-03 01:31:07
1,300,2,GRANT HUGH,146633,2017-11-14 00:00:00,2018-07-03 01:31:07
2,300,2,BEGEMANN BRETT D,102304,2017-11-14 00:00:00,2018-07-03 01:31:07
3,300,2,STEVENS ROBERT J,81991,2018-01-25 00:00:00,2018-07-03 01:31:07
4,300,2,MCMILLAN CHARLES S,68357,2018-01-25 00:00:00,2018-07-03 01:31:07
5,300,2,SNIVELY DAVID F,62577,2017-11-14 00:00:00,2018-07-03 01:31:07
6,300,2,COURDUROUX PIERRE,52405,2017-11-14 00:00:00,2018-07-03 01:31:07
7,300,2,MIZELL STEVEN,48643,2018-01-08 00:00:00,2018-07-03 01:31:07
8,300,2,HARPER ARTHUR H,48458,2017-08-31 00:00:00,2018-07-03 01:31:07
9,300,2,FRANK MICHAEL J,41462,2016-11-14 00:00:00,2018-07-03 01:31:07
