,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,172,2,YOUNG LARRY D,200000,2017-03-14 00:00:00,2018-07-03 00:42:45
1,172,2,COLLINS RODGER L.,101108,2017-03-02 00:00:00,2018-07-03 00:42:45
2,172,2,BALDWIN JAMES L. JR,85027,2017-03-08 00:00:00,2018-07-03 00:42:45
3,172,2,ELLEN MARTIN M,0,2017-03-05 00:00:00,2018-07-03 00:42:45
4,172,2,THOMAS DAVID,36000,2017-03-14 00:00:00,2018-07-03 00:42:45
5,172,2,SANDERS WAYNE R,34093,2017-06-12 00:00:00,2018-07-03 00:42:45
6,172,2,SZOSTAK M ANNE,0,2017-03-02 00:00:00,2018-07-03 00:42:45
7,172,2,JOHNSTON JAMES J. JR,14529,2017-03-06 00:00:00,2018-07-03 00:42:45
8,172,2,ROGERS RONALD G.,0,2017-12-17 00:00:00,2018-07-03 00:42:45
9,172,2,PATSLEY PAMELA H,13951,2017-03-02 00:00:00,2018-07-03 00:42:45
