,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,402,2,LYNCH THOMAS J,178532,2018-01-31 00:00:00,2018-07-03 02:09:03
1,402,2,CURTIN TERRENCE R,57808,2018-01-28 00:00:00,2018-07-03 02:09:03
2,402,2,DONAHUE JOSEPH B,45658,2017-12-11 00:00:00,2018-07-03 02:09:03
3,402,2,WAINWRIGHT JOAN,45071,2017-12-11 00:00:00,2018-07-03 02:09:03
4,402,2,SHADDOCK ROBERT N,39776,2016-11-14 00:00:00,2018-07-03 02:09:03
5,402,2,HAU ROBERT W.,38583,2016-02-28 00:00:00,2018-07-03 02:09:03
6,402,2,SNEED PAULA A,34548,2017-12-12 00:00:00,2018-07-03 02:09:03
7,402,2,BRONDEAU PIERRE R,33418,2017-12-12 00:00:00,2018-07-03 02:09:03
8,402,2,PHELAN DANIEL J,31571,2017-12-12 00:00:00,2018-07-03 02:09:03
9,402,2,RESCH ERIC,31294,2017-12-11 00:00:00,2018-07-03 02:09:03
