,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,530,2,REMONDI JOHN F,1887249,2018-02-05 00:00:00,2018-07-03 02:57:03
1,530,2,KANE JOHN M,377001,2018-02-05 00:00:00,2018-07-03 02:57:03
2,530,2,CHIVAVIBUL SOMSAK,278536,2017-02-17 00:00:00,2018-07-03 02:57:03
3,530,2,WHORLEY JOHN F JR,265121,2018-02-05 00:00:00,2018-07-03 02:57:03
4,530,2,HYNES TIMOTHY J IV,215489,2017-04-30 00:00:00,2018-07-03 02:57:03
5,530,2,HELEEN MARK L,176486,2018-02-05 00:00:00,2018-07-03 02:57:03
6,530,2,LOWN CHRISTIAN M.,141505,2018-02-04 00:00:00,2018-07-03 02:57:03
7,530,2,SUITT GILLELAND DIANE,115296,2018-02-04 00:00:00,2018-07-03 02:57:03
8,530,2,DIEFENDERFER WILLIAM M III,100728,2016-11-16 00:00:00,2018-07-03 02:57:03
9,530,2,HAUBER STEPHEN M,87535,2018-02-05 00:00:00,2018-07-03 02:57:03
