,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,409,2,TURNER JOHN THOMPSON,14223,2016-05-10 00:00:00,2018-07-03 02:11:40
1,409,2,WOODS M TROY,369121,2018-01-28 00:00:00,2018-07-03 02:11:40
2,409,2,PRUETT WILLIAM A,241829,2017-01-30 00:00:00,2018-07-03 02:11:40
3,409,2,TOMLINSON PHILIP W,96491,2018-01-28 00:00:00,2018-07-03 02:11:40
4,409,2,USSERY RICHARD W,220311,2018-01-29 00:00:00,2018-07-03 02:11:40
5,409,2,GRIFFITH G SANDERS III,180071,2018-01-28 00:00:00,2018-07-03 02:11:40
6,409,2,YANCEY JAMES D,172499,2017-02-15 00:00:00,2018-07-03 02:11:40
7,409,2,BLANCHARD JAMES H,60391,2017-01-16 00:00:00,2018-07-03 02:11:40
8,409,2,WEAVER DORENDA K,49367,2018-01-28 00:00:00,2018-07-03 02:11:40
9,409,2,TODD PAUL M,47017,2018-01-28 00:00:00,2018-07-03 02:11:40
