,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,68,2,ANAGNOST ANDREW,120567,2018-01-16 00:00:00,2018-07-03 00:03:41
1,68,2,HANSPAL AMARPREET,114799,2017-07-09 00:00:00,2018-07-03 00:03:41
2,68,2,BLUM STEVEN M,67691,2017-09-21 00:00:00,2018-07-03 00:03:41
3,68,2,BEVERIDGE CRAWFORD W,27671,2017-12-06 00:00:00,2018-07-03 00:03:41
4,68,2,HERREN RICHARD SCOTT,51912,2017-11-23 00:00:00,2018-07-03 00:03:41
5,68,2,BECKER JAN,50707,2017-10-08 00:00:00,2018-07-03 00:03:41
6,68,2,SMITH STACY J,47218,2017-06-28 00:00:00,2018-07-03 00:03:41
7,68,2,MCDOWELL MARY T,44116,2017-06-13 00:00:00,2018-07-03 00:03:41
8,68,2,WEST STEVEN M,42168,2016-06-14 00:00:00,2018-07-03 00:03:41
9,68,2,DI FRONZO PASCAL W,40469,2017-10-30 00:00:00,2018-07-03 00:03:41
