,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,397,2,PELTZ NELSON,4842,2017-12-28 00:00:00,2018-07-03 02:07:08
1,397,2,FRANK JOSHUA D.,4842,2017-12-28 00:00:00,2018-07-03 02:07:08
2,397,2,DELANEY WILLIAM J III,358210,2017-11-30 00:00:00,2018-07-03 02:07:08
3,397,2,WARD JACKIE M,153855,2017-12-28 00:00:00,2018-07-03 02:07:08
4,397,2,GOLDEN JONATHAN,110678,2017-09-28 00:00:00,2018-07-03 02:07:08
5,397,2,CRAVEN JUDITH B,99605,2017-09-28 00:00:00,2018-07-03 02:07:08
6,397,2,TILGHMAN RICHARD G,95552,2017-12-28 00:00:00,2018-07-03 02:07:08
7,397,2,CASSADAY JOHN M,70150,2018-01-02 00:00:00,2018-07-03 02:07:08
8,397,2,NEWCOMB NANCY,65667,2017-12-28 00:00:00,2018-07-03 02:07:08
9,397,2,HAFNER JOSEPH A JR,64519,2016-09-29 00:00:00,2018-07-03 02:07:08
