,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,232,2,ETTINGER JEFFREY M,1534907,2017-01-31 00:00:00,2018-07-03 01:05:13
1,232,2,BINDER STEVEN G,11898,2017-11-26 00:00:00,2018-07-03 01:05:13
2,232,2,FERAGEN JODY H,213816,2016-02-21 00:00:00,2018-07-03 01:05:13
3,232,2,MORRISON JOHN L,169621,2017-10-12 00:00:00,2018-07-03 01:05:13
4,232,2,SHEEHAN JAMES N,24296,2017-08-29 00:00:00,2018-07-03 01:05:13
5,232,2,DAY THOMAS R,39424,2017-11-29 00:00:00,2018-07-03 01:05:13
6,232,2,NAKASONE ROBERT,114485,2018-01-31 00:00:00,2018-07-03 01:05:13
7,232,2,SPLINTER JAMES M,121953,2017-04-09 00:00:00,2018-07-03 01:05:13
8,232,2,VORPAHL LARRY L,106792,2016-08-29 00:00:00,2018-07-03 01:05:13
9,232,2,PIPPINS DAKOTA A,97301,2018-01-31 00:00:00,2018-07-03 01:05:13
