,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,167,2,2,2018-07-03 00:40:45,2018-07-03,Market Cap (intraday) 5,19.98B
1,167,2,2,2018-07-03 00:40:45,2018-07-03,Enterprise Value 3,24.78B
2,167,2,2,2018-07-03 00:40:45,2018-07-03,Trailing P/E,11.96
3,167,2,2,2018-07-03 00:40:45,2018-07-03,Forward P/E 1,13.40
4,167,2,2,2018-07-03 00:40:45,2018-07-03,PEG Ratio (5 yr expected) 1,1.14
5,167,2,2,2018-07-03 00:40:45,2018-07-03,Price/Sales (ttm),0.89
6,167,2,2,2018-07-03 00:40:45,2018-07-03,Price/Book (mrq),2.72
7,167,2,2,2018-07-03 00:40:45,2018-07-03,Enterprise Value/Revenue 3,1.10
8,167,2,2,2018-07-03 00:40:45,2018-07-03,Enterprise Value/EBITDA 6,9.31
0,167,3,2,2018-07-03 00:40:45,2018-07-03,Fiscal Year Ends,"Feb 3, 2018"
1,167,3,2,2018-07-03 00:40:45,2018-07-03,Most Recent Quarter (mrq),"May 5, 2018"
0,167,3,2,2018-07-03 00:40:45,2018-07-03,Profit Margin,7.44%
1,167,3,2,2018-07-03 00:40:45,2018-07-03,Operating Margin (ttm),9.12%
0,167,3,2,2018-07-03 00:40:45,2018-07-03,Return on Assets (ttm),8.07%
1,167,3,2,2018-07-03 00:40:45,2018-07-03,Return on Equity (ttm),25.83%
0,167,3,2,2018-07-03 00:40:45,2018-07-03,Revenue (ttm),22.51B
1,167,3,2,2018-07-03 00:40:45,2018-07-03,Revenue Per Share (ttm),94.95
2,167,3,2,2018-07-03 00:40:45,2018-07-03,Quarterly Revenue Growth (yoy),5.00%
3,167,3,2,2018-07-03 00:40:45,2018-07-03,Gross Profit (ttm),8.37B
4,167,3,2,2018-07-03 00:40:45,2018-07-03,EBITDA,2.66B
5,167,3,2,2018-07-03 00:40:45,2018-07-03,Net Income Avi to Common (ttm),1.67B
6,167,3,2,2018-07-03 00:40:45,2018-07-03,Diluted EPS (ttm),7.03
7,167,3,2,2018-07-03 00:40:45,2018-07-03,Quarterly Earnings Growth (yoy),-20.00%
0,167,3,2,2018-07-03 00:40:45,2018-07-03,Total Cash (mrq),475.2M
1,167,3,2,2018-07-03 00:40:45,2018-07-03,Total Cash Per Share (mrq),2
2,167,3,2,2018-07-03 00:40:45,2018-07-03,Total Debt (mrq),5.04B
3,167,3,2,2018-07-03 00:40:45,2018-07-03,Total Debt/Equity (mrq),68.52
4,167,3,2,2018-07-03 00:40:45,2018-07-03,Current Ratio (mrq),2.11
5,167,3,2,2018-07-03 00:40:45,2018-07-03,Book Value Per Share (mrq),30.93
0,167,3,2,2018-07-03 00:40:45,2018-07-03,Operating Cash Flow (ttm),1.47B
1,167,3,2,2018-07-03 00:40:45,2018-07-03,Levered Free Cash Flow (ttm),436.58M
0,167,4,2,2018-07-03 00:40:45,2018-07-03,Beta,0.66
1,167,4,2,2018-07-03 00:40:45,2018-07-03,52-Week Change 3,21.62%
2,167,4,2,2018-07-03 00:40:45,2018-07-03,S&P500 52-Week Change 3,11.91%
3,167,4,2,2018-07-03 00:40:45,2018-07-03,52 Week High 3,116.65
4,167,4,2,2018-07-03 00:40:45,2018-07-03,52 Week Low 3,66.01
5,167,4,2,2018-07-03 00:40:45,2018-07-03,50-Day Moving Average 3,88.35
6,167,4,2,2018-07-03 00:40:45,2018-07-03,200-Day Moving Average 3,99.15
0,167,4,2,2018-07-03 00:40:45,2018-07-03,Avg Vol (3 month) 3,2.99M
1,167,4,2,2018-07-03 00:40:45,2018-07-03,Avg Vol (10 day) 3,3M
2,167,4,2,2018-07-03 00:40:45,2018-07-03,Shares Outstanding 5,237.78M
3,167,4,2,2018-07-03 00:40:45,2018-07-03,Float,234.34M
4,167,4,2,2018-07-03 00:40:45,2018-07-03,% Held by Insiders 1,2.75%
5,167,4,2,2018-07-03 00:40:45,2018-07-03,% Held by Institutions 1,93.66%
6,167,4,2,2018-07-03 00:40:45,2018-07-03,Shares Short 3,6.96M
7,167,4,2,2018-07-03 00:40:45,2018-07-03,Short Ratio 3,1.63
8,167,4,2,2018-07-03 00:40:45,2018-07-03,Short % of Float 3,3.31%
9,167,4,2,2018-07-03 00:40:45,2018-07-03,Shares Short (prior month) 3,5.22M
0,167,4,2,2018-07-03 00:40:45,2018-07-03,Forward Annual Dividend Rate 4,
1,167,4,2,2018-07-03 00:40:45,2018-07-03,Forward Annual Dividend Yield 4,
2,167,4,2,2018-07-03 00:40:45,2018-07-03,Trailing Annual Dividend Rate 3,
3,167,4,2,2018-07-03 00:40:45,2018-07-03,Trailing Annual Dividend Yield 3,
4,167,4,2,2018-07-03 00:40:45,2018-07-03,5 Year Average Dividend Yield 4,
5,167,4,2,2018-07-03 00:40:45,2018-07-03,Payout Ratio 4,0.00%
6,167,4,2,2018-07-03 00:40:45,2018-07-03,Dividend Date 3,
7,167,4,2,2018-07-03 00:40:45,2018-07-03,Ex-Dividend Date 4,
8,167,4,2,2018-07-03 00:40:45,2018-07-03,Last Split Factor (new per old) 2,2/1
9,167,4,2,2018-07-03 00:40:45,2018-07-03,Last Split Date 3,"Jun 27, 2012"
