,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,171,2,OMIDYAR PIERRE M,58447858,2017-11-15 00:00:00,2018-07-03 00:42:23
1,171,2,WENIG DEVIN,507870,2018-02-05 00:00:00,2018-07-03 00:42:23
2,171,2,SWAN ROBERT HOLMES,263085,2018-01-31 00:00:00,2018-07-03 00:42:23
3,171,2,PITTMAN RAYMOND J,142127,2017-12-14 00:00:00,2018-07-03 00:42:23
4,171,2,SCHENKEL SCOTT F.,120445,2017-12-14 00:00:00,2018-07-03 00:42:23
5,171,2,LEE JAE HYUN,113675,2017-12-14 00:00:00,2018-07-03 00:42:23
6,171,2,TODD JEREMY PAUL,89898,2017-06-14 00:00:00,2018-07-03 00:42:23
7,171,2,FISHER STEPHEN,80100,2018-02-04 00:00:00,2018-07-03 00:42:23
8,171,2,PARK JOO MAN,50416,2018-02-06 00:00:00,2018-07-03 00:42:23
9,171,2,LAWTON III HARRY A,48226,2017-08-13 00:00:00,2018-07-03 00:42:23
