,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,203,2,MCADAM JOHN,66953,2017-05-09 00:00:00,2018-07-03 00:54:25
1,203,2,REINLAND ANDREW,13478,2018-02-01 00:00:00,2018-07-03 00:54:25
2,203,2,HIGGINSON ALAN,13310,2017-07-31 00:00:00,2018-07-03 00:54:25
3,203,2,EAMES EDWARD JULIAN,12999,2017-11-07 00:00:00,2018-07-03 00:54:25
4,203,2,AMES A GARY,11613,2017-03-07 00:00:00,2018-07-03 00:54:25
5,203,2,DIMLOW KRISTEN,11028,2016-07-31 00:00:00,2018-07-03 00:54:25
6,203,2,TRIEBES KARL D,10746,2016-08-01 00:00:00,2018-07-03 00:54:25
7,203,2,DREYER MICHAEL L,9618,2017-03-07 00:00:00,2018-07-03 00:54:25
8,203,2,SMITH STEPHEN M,9160,2017-03-07 00:00:00,2018-07-03 00:54:25
9,203,2,BERGERON SANDRA E.,9160,2017-03-07 00:00:00,2018-07-03 00:54:25
