,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,140,2,2,2018-07-03 00:30:46,2018-07-03,Market Cap (intraday) 5,22.2B
1,140,2,2,2018-07-03 00:30:46,2018-07-03,Enterprise Value 3,28.78B
2,140,2,2,2018-07-03 00:30:46,2018-07-03,Trailing P/E,24.39
3,140,2,2,2018-07-03 00:30:46,2018-07-03,Forward P/E 1,17.31
4,140,2,2,2018-07-03 00:30:46,2018-07-03,PEG Ratio (5 yr expected) 1,1.48
5,140,2,2,2018-07-03 00:30:46,2018-07-03,Price/Sales (ttm),2.62
6,140,2,2,2018-07-03 00:30:46,2018-07-03,Price/Book (mrq),3.35
7,140,2,2,2018-07-03 00:30:46,2018-07-03,Enterprise Value/Revenue 3,3.39
8,140,2,2,2018-07-03 00:30:46,2018-07-03,Enterprise Value/EBITDA 6,15.95
0,140,3,2,2018-07-03 00:30:46,2018-07-03,Fiscal Year Ends,"Sep 30, 2017"
1,140,3,2,2018-07-03 00:30:46,2018-07-03,Most Recent Quarter (mrq),"Mar 31, 2018"
0,140,3,2,2018-07-03 00:30:46,2018-07-03,Profit Margin,10.72%
1,140,3,2,2018-07-03 00:30:46,2018-07-03,Operating Margin (ttm),17.29%
0,140,3,2,2018-07-03 00:30:46,2018-07-03,Return on Assets (ttm),7.03%
1,140,3,2,2018-07-03 00:30:46,2018-07-03,Return on Equity (ttm),20.11%
0,140,3,2,2018-07-03 00:30:46,2018-07-03,Revenue (ttm),8.48B
1,140,3,2,2018-07-03 00:30:46,2018-07-03,Revenue Per Share (ttm),52.33
2,140,3,2,2018-07-03 00:30:46,2018-07-03,Quarterly Revenue Growth (yoy),62.40%
3,140,3,2,2018-07-03 00:30:46,2018-07-03,Gross Profit (ttm),1.95B
4,140,3,2,2018-07-03 00:30:46,2018-07-03,EBITDA,1.8B
5,140,3,2,2018-07-03 00:30:46,2018-07-03,Net Income Avi to Common (ttm),909M
6,140,3,2,2018-07-03 00:30:46,2018-07-03,Diluted EPS (ttm),5.54
7,140,3,2,2018-07-03 00:30:46,2018-07-03,Quarterly Earnings Growth (yoy),41.10%
0,140,3,2,2018-07-03 00:30:46,2018-07-03,Total Cash (mrq),668M
1,140,3,2,2018-07-03 00:30:46,2018-07-03,Total Cash Per Share (mrq),4.07
2,140,3,2,2018-07-03 00:30:46,2018-07-03,Total Debt (mrq),7.37B
3,140,3,2,2018-07-03 00:30:46,2018-07-03,Total Debt/Equity (mrq),110.93
4,140,3,2,2018-07-03 00:30:46,2018-07-03,Current Ratio (mrq),1.61
5,140,3,2,2018-07-03 00:30:46,2018-07-03,Book Value Per Share (mrq),40.40
0,140,3,2,2018-07-03 00:30:46,2018-07-03,Operating Cash Flow (ttm),1.19B
1,140,3,2,2018-07-03 00:30:46,2018-07-03,Levered Free Cash Flow (ttm),701.25M
0,140,4,2,2018-07-03 00:30:46,2018-07-03,Beta,0.69
1,140,4,2,2018-07-03 00:30:46,2018-07-03,52-Week Change 3,27.53%
2,140,4,2,2018-07-03 00:30:46,2018-07-03,S&P500 52-Week Change 3,11.91%
3,140,4,2,2018-07-03 00:30:46,2018-07-03,52 Week High 3,139.63
4,140,4,2,2018-07-03 00:30:46,2018-07-03,52 Week Low 3,104.91
5,140,4,2,2018-07-03 00:30:46,2018-07-03,50-Day Moving Average 3,136.72
6,140,4,2,2018-07-03 00:30:46,2018-07-03,200-Day Moving Average 3,135.81
0,140,4,2,2018-07-03 00:30:46,2018-07-03,Avg Vol (3 month) 3,1.39M
1,140,4,2,2018-07-03 00:30:46,2018-07-03,Avg Vol (10 day) 3,1.38M
2,140,4,2,2018-07-03 00:30:46,2018-07-03,Shares Outstanding 5,164.23M
3,140,4,2,2018-07-03 00:30:46,2018-07-03,Float,163.79M
4,140,4,2,2018-07-03 00:30:46,2018-07-03,% Held by Insiders 1,0.44%
5,140,4,2,2018-07-03 00:30:46,2018-07-03,% Held by Institutions 1,68.49%
6,140,4,2,2018-07-03 00:30:46,2018-07-03,Shares Short 3,4.42M
7,140,4,2,2018-07-03 00:30:46,2018-07-03,Short Ratio 3,3.22
8,140,4,2,2018-07-03 00:30:46,2018-07-03,Short % of Float 3,2.71%
9,140,4,2,2018-07-03 00:30:46,2018-07-03,Shares Short (prior month) 3,5.34M
0,140,4,2,2018-07-03 00:30:46,2018-07-03,Forward Annual Dividend Rate 4,1.32
1,140,4,2,2018-07-03 00:30:46,2018-07-03,Forward Annual Dividend Yield 4,0.98%
2,140,4,2,2018-07-03 00:30:46,2018-07-03,Trailing Annual Dividend Rate 3,1.32
3,140,4,2,2018-07-03 00:30:46,2018-07-03,Trailing Annual Dividend Yield 3,0.98%
4,140,4,2,2018-07-03 00:30:46,2018-07-03,5 Year Average Dividend Yield 4,1.40
5,140,4,2,2018-07-03 00:30:46,2018-07-03,Payout Ratio 4,23.83%
6,140,4,2,2018-07-03 00:30:46,2018-07-03,Dividend Date 3,"Jun 4, 2018"
7,140,4,2,2018-07-03 00:30:46,2018-07-03,Ex-Dividend Date 4,"May 14, 2018"
8,140,4,2,2018-07-03 00:30:46,2018-07-03,Last Split Factor (new per old) 2,
9,140,4,2,2018-07-03 00:30:46,2018-07-03,Last Split Date 3,
