,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,280,2,LUNDGREN TERRY J,284760,2017-02-23 00:00:00,2018-07-03 01:23:36
1,280,2,HOGUET KAREN M,188556,2016-03-02 00:00:00,2018-07-03 01:23:36
2,280,2,GENNETTE JEFFREY,89053,2017-06-11 00:00:00,2018-07-03 01:23:36
3,280,2,SACHSE PETER R,59100,2016-02-28 00:00:00,2018-07-03 01:23:36
4,280,2,WHITTINGTON MARNA C,44834,2017-08-22 00:00:00,2018-07-03 01:23:36
5,280,2,HARRISON ROBERT B,41857,2016-02-28 00:00:00,2018-07-03 01:23:36
6,280,2,KANTOR JEFFREY A,28419,2017-10-26 00:00:00,2018-07-03 01:23:36
7,280,2,BRODERICK DENNIS J,21397,2016-02-28 00:00:00,2018-07-03 01:23:36
8,280,2,SPRING ANTONY,15153,2017-10-26 00:00:00,2018-07-03 01:23:36
9,280,2,ALLEN WILLIAM S,11720,2016-02-28 00:00:00,2018-07-03 01:23:36
