,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,299,2,KANDARIAN STEVEN A,342410,2017-12-12 00:00:00,2018-07-03 01:30:44
1,299,2,MORRIS MARIA R,121279,2017-09-12 00:00:00,2018-07-03 01:30:44
2,299,2,KILTS JAMES M,67421,2018-01-01 00:00:00,2018-07-03 01:30:44
3,299,2,LIPPERT MARTIN J,62674,2017-02-28 00:00:00,2018-07-03 01:30:44
4,299,2,GOULART STEVEN J,61937,2017-02-28 00:00:00,2018-07-03 01:30:44
5,299,2,HIJKOOP FRANS,55730,2016-12-12 00:00:00,2018-07-03 01:30:44
6,299,2,GRISE CHERYL W,51073,2018-01-01 00:00:00,2018-07-03 01:30:44
7,299,2,HELE JOHN C.R.,49367,2017-02-28 00:00:00,2018-07-03 01:30:44
8,299,2,HUBBARD ROBERT GLENN,48184,2018-01-01 00:00:00,2018-07-03 01:30:44
9,299,2,KELLY ALFRED F JR,41915,2018-01-01 00:00:00,2018-07-03 01:30:44
