,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,329,2,WILDER JOHN C JR,22729,2018-01-31 00:00:00,2018-07-03 01:41:52
1,329,2,GUTIERREZ MAURICIO,506645,2018-01-31 00:00:00,2018-07-03 01:41:52
2,329,2,ANDREWS KIRKLAND B,258608,2018-01-31 00:00:00,2018-07-03 01:41:52
3,329,2,KILLINGER ELIZABETH R,130406,2018-01-31 00:00:00,2018-07-03 01:41:52
4,329,2,COSGROVE HOWARD E,126363,2017-01-31 00:00:00,2018-07-03 01:41:52
5,329,2,HILL DAVID RUSSELL,117551,2018-01-31 00:00:00,2018-07-03 01:41:52
6,329,2,MOSER CHRISTOPHER,104838,2018-01-31 00:00:00,2018-07-03 01:41:52
7,329,2,YOUNG WALTER R JR,95502,2017-05-31 00:00:00,2018-07-03 01:41:52
8,329,2,COBEN LAWRENCE S,89959,2018-01-31 00:00:00,2018-07-03 01:41:52
9,329,2,CHILLEMI JOHN V,78695,2018-01-31 00:00:00,2018-07-03 01:41:52
