,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,348,2,CALANTZOPOULOS ANDRE,752671,2017-02-14 00:00:00,2018-07-03 01:49:01
1,348,2,CAMILLERI LOUIS C,657167,2017-10-23 00:00:00,2018-07-03 01:49:01
2,348,2,OLCZAK JACEK,226486,2017-02-14 00:00:00,2018-07-03 01:49:01
3,348,2,ZIELINSKI MIROSLAW,209293,2017-02-14 00:00:00,2018-07-03 01:49:01
4,348,2,FIRESTONE MARC S,177643,2017-02-14 00:00:00,2018-07-03 01:49:01
5,348,2,MARQUES ANTONIO,163442,2017-02-14 00:00:00,2018-07-03 01:49:01
6,348,2,KING MARTIN G.,146016,2017-02-14 00:00:00,2018-07-03 01:49:01
7,348,2,DE WILDE FREDERIC,140122,2017-02-14 00:00:00,2018-07-03 01:49:01
8,348,2,JANELLE PAUL,13920,2017-02-21 00:00:00,2018-07-03 01:49:01
9,348,2,MORTENSEN JAMES,111676,2016-02-16 00:00:00,2018-07-03 01:49:01
