,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,177,2,COSTA MARK J,157991,2017-02-16 00:00:00,2018-07-03 00:44:35
1,177,2,LINDSAY RONALD CARTER,94621,2016-02-24 00:00:00,2018-07-03 00:44:35
2,177,2,ESPELAND CURTIS E,74978,2017-12-31 00:00:00,2018-07-03 00:44:35
3,177,2,MOTTE GODEFROY AFE,46560,2016-02-18 00:00:00,2018-07-03 00:44:35
4,177,2,CHUNG MICHAEL HK,24967,2017-02-21 00:00:00,2018-07-03 00:44:35
5,177,2,RAISBECK DAVID W,21091,2017-05-03 00:00:00,2018-07-03 00:44:35
6,177,2,HORNBAKER RENEE J,17858,2017-08-21 00:00:00,2018-07-03 00:44:35
7,177,2,LICH BRAD A,16632,2017-11-09 00:00:00,2018-07-03 00:44:35
8,177,2,DEMERITT STEPHEN R,13732,2018-02-06 00:00:00,2018-07-03 00:44:35
9,177,2,ANDERSON GARY E,13271,2017-12-20 00:00:00,2018-07-03 00:44:35
