,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,215,2,MARTIN JOHN C,2996766,2018-01-31 00:00:00,2018-07-03 00:58:54
1,215,2,BISCHOFBERGER NORBERT W,12453,2017-02-15 00:00:00,2018-07-03 00:58:54
2,215,2,MILLIGAN JOHN F,1165924,2017-11-12 00:00:00,2018-07-03 00:58:54
3,215,2,DAVIGNON ETIENNE,838652,2016-05-05 00:00:00,2018-07-03 00:58:54
4,215,2,MEYERS JAMES R,2715,2018-01-15 00:00:00,2018-07-03 00:58:54
5,215,2,WILSON GAYLE E,122258,2017-05-08 00:00:00,2018-07-03 00:58:54
6,215,2,WASHINGTON ROBIN L,9602,2017-09-06 00:00:00,2018-07-03 00:58:54
7,215,2,WOLD OLSEN PER,93330,2017-05-08 00:00:00,2018-07-03 00:58:54
8,215,2,CARTER PAUL RUTHERFORD,62305,2016-07-31 00:00:00,2018-07-03 00:58:54
9,215,2,COGAN JOHN FRANCIS,52619,2017-05-08 00:00:00,2018-07-03 00:58:54
