,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,346,2,2,2018-07-03 01:48:08,2018-07-03,Market Cap (intraday) 5,34.95B
1,346,2,2,2018-07-03 01:48:08,2018-07-03,Enterprise Value 3,44.38B
2,346,2,2,2018-07-03 01:48:08,2018-07-03,Trailing P/E,19.24
3,346,2,2,2018-07-03 01:48:08,2018-07-03,Forward P/E 1,35.84
4,346,2,2,2018-07-03 01:48:08,2018-07-03,PEG Ratio (5 yr expected) 1,-5.82
5,346,2,2,2018-07-03 01:48:08,2018-07-03,Price/Sales (ttm),11.87
6,346,2,2,2018-07-03 01:48:08,2018-07-03,Price/Book (mrq),2.20
7,346,2,2,2018-07-03 01:48:08,2018-07-03,Enterprise Value/Revenue 3,15.07
8,346,2,2,2018-07-03 01:48:08,2018-07-03,Enterprise Value/EBITDA 6,22.58
0,346,3,2,2018-07-03 01:48:08,2018-07-03,Fiscal Year Ends,"Dec 31, 2017"
1,346,3,2,2018-07-03 01:48:08,2018-07-03,Most Recent Quarter (mrq),"Mar 31, 2018"
0,346,3,2,2018-07-03 01:48:08,2018-07-03,Profit Margin,61.62%
1,346,3,2,2018-07-03 01:48:08,2018-07-03,Operating Margin (ttm),37.65%
0,346,3,2,2018-07-03 01:48:08,2018-07-03,Return on Assets (ttm),2.33%
1,346,3,2,2018-07-03 01:48:08,2018-07-03,Return on Equity (ttm),10.60%
0,346,3,2,2018-07-03 01:48:08,2018-07-03,Revenue (ttm),2.95B
1,346,3,2,2018-07-03 01:48:08,2018-07-03,Revenue Per Share (ttm),5.54
2,346,3,2,2018-07-03 01:48:08,2018-07-03,Quarterly Revenue Growth (yoy),11.60%
3,346,3,2,2018-07-03 01:48:08,2018-07-03,Gross Profit (ttm),2.14B
4,346,3,2,2018-07-03 01:48:08,2018-07-03,EBITDA,1.97B
5,346,3,2,2018-07-03 01:48:08,2018-07-03,Net Income Avi to Common (ttm),1.8B
6,346,3,2,2018-07-03 01:48:08,2018-07-03,Diluted EPS (ttm),3.35
7,346,3,2,2018-07-03 01:48:08,2018-07-03,Quarterly Earnings Growth (yoy),79.30%
0,346,3,2,2018-07-03 01:48:08,2018-07-03,Total Cash (mrq),458.1M
1,346,3,2,2018-07-03 01:48:08,2018-07-03,Total Cash Per Share (mrq),0.86
2,346,3,2,2018-07-03 01:48:08,2018-07-03,Total Debt (mrq),9.46B
3,346,3,2,2018-07-03 01:48:08,2018-07-03,Total Debt/Equity (mrq),50.35
4,346,3,2,2018-07-03 01:48:08,2018-07-03,Current Ratio (mrq),1.34
5,346,3,2,2018-07-03 01:48:08,2018-07-03,Book Value Per Share (mrq),29.28
0,346,3,2,2018-07-03 01:48:08,2018-07-03,Operating Cash Flow (ttm),1.68B
1,346,3,2,2018-07-03 01:48:08,2018-07-03,Levered Free Cash Flow (ttm),1.51B
0,346,4,2,2018-07-03 01:48:08,2018-07-03,Beta,1.11
1,346,4,2,2018-07-03 01:48:08,2018-07-03,52-Week Change 3,10.98%
2,346,4,2,2018-07-03 01:48:08,2018-07-03,S&P500 52-Week Change 3,11.91%
3,346,4,2,2018-07-03 01:48:08,2018-07-03,52 Week High 3,67.53
4,346,4,2,2018-07-03 01:48:08,2018-07-03,52 Week Low 3,56.59
5,346,4,2,2018-07-03 01:48:08,2018-07-03,50-Day Moving Average 3,64.60
6,346,4,2,2018-07-03 01:48:08,2018-07-03,200-Day Moving Average 3,63.35
0,346,4,2,2018-07-03 01:48:08,2018-07-03,Avg Vol (3 month) 3,2.83M
1,346,4,2,2018-07-03 01:48:08,2018-07-03,Avg Vol (10 day) 3,4.25M
2,346,4,2,2018-07-03 01:48:08,2018-07-03,Shares Outstanding 5,533.24M
3,346,4,2,2018-07-03 01:48:08,2018-07-03,Float,530.84M
4,346,4,2,2018-07-03 01:48:08,2018-07-03,% Held by Insiders 1,0.81%
5,346,4,2,2018-07-03 01:48:08,2018-07-03,% Held by Institutions 1,96.89%
6,346,4,2,2018-07-03 01:48:08,2018-07-03,Shares Short 3,12.49M
7,346,4,2,2018-07-03 01:48:08,2018-07-03,Short Ratio 3,4.54
8,346,4,2,2018-07-03 01:48:08,2018-07-03,Short % of Float 3,3.14%
9,346,4,2,2018-07-03 01:48:08,2018-07-03,Shares Short (prior month) 3,11.04M
0,346,4,2,2018-07-03 01:48:08,2018-07-03,Forward Annual Dividend Rate 4,1.92
1,346,4,2,2018-07-03 01:48:08,2018-07-03,Forward Annual Dividend Yield 4,2.92%
2,346,4,2,2018-07-03 01:48:08,2018-07-03,Trailing Annual Dividend Rate 3,1.80
3,346,4,2,2018-07-03 01:48:08,2018-07-03,Trailing Annual Dividend Yield 3,2.74%
4,346,4,2,2018-07-03 01:48:08,2018-07-03,5 Year Average Dividend Yield 4,3.11
5,346,4,2,2018-07-03 01:48:08,2018-07-03,Payout Ratio 4,53.57%
6,346,4,2,2018-07-03 01:48:08,2018-07-03,Dividend Date 3,"Jun 29, 2018"
7,346,4,2,2018-07-03 01:48:08,2018-07-03,Ex-Dividend Date 4,"Jun 13, 2018"
8,346,4,2,2018-07-03 01:48:08,2018-07-03,Last Split Factor (new per old) 2,
9,346,4,2,2018-07-03 01:48:08,2018-07-03,Last Split Date 3,
