,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,458,2,KISSAM LUTHER C IV,224503,2017-12-31 00:00:00,2018-07-03 02:30:18
1,458,2,TOZIER SCOTT,38053,2017-12-31 00:00:00,2018-07-03 02:30:18
2,458,2,NARWOLD KAREN G,28853,2017-12-31 00:00:00,2018-07-03 02:30:18
3,458,2,MAINE DOUGLAS L,25300,2017-07-02 00:00:00,2018-07-03 02:30:18
4,458,2,NOKES JIM W,16811,2017-07-02 00:00:00,2018-07-03 02:30:18
5,458,2,MASTERS J KENT,13804,2017-07-02 00:00:00,2018-07-03 02:30:18
6,458,2,SHERMAN JOHN JR,1500,2016-08-04 00:00:00,2018-07-03 02:30:18
7,458,2,TAGGART HARRIETT TEE,10436,2017-11-20 00:00:00,2018-07-03 02:30:18
8,458,2,KELLIHER SUSAN M.,6200,2016-02-25 00:00:00,2018-07-03 02:30:18
9,458,2,JUNEAU MATTHEW,4127,2017-12-31 00:00:00,2018-07-03 02:30:18
