,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,500,8,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),No. of Analysts,8.0
1,500,8,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),Avg. Estimate,1.68
2,500,8,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),Low Estimate,1.44
3,500,8,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),High Estimate,1.83
4,500,8,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),Year Ago EPS,1.26
5,500,8,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),No. of Analysts,8.0
6,500,8,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),Avg. Estimate,1.82
7,500,8,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),Low Estimate,1.75
8,500,8,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),High Estimate,1.93
9,500,8,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),Year Ago EPS,1.47
10,500,8,2,2018-07-03 02:45:50,Current Year (2018),No. of Analysts,9.0
11,500,8,2,2018-07-03 02:45:50,Current Year (2018),Avg. Estimate,6.76
12,500,8,2,2018-07-03 02:45:50,Current Year (2018),Low Estimate,6.64
13,500,8,2,2018-07-03 02:45:50,Current Year (2018),High Estimate,6.9
14,500,8,2,2018-07-03 02:45:50,Current Year (2018),Year Ago EPS,5.23
15,500,8,2,2018-07-03 02:45:50,Next Year (2019),No. of Analysts,9.0
16,500,8,2,2018-07-03 02:45:50,Next Year (2019),Avg. Estimate,7.73
17,500,8,2,2018-07-03 02:45:50,Next Year (2019),Low Estimate,7.5
18,500,8,2,2018-07-03 02:45:50,Next Year (2019),High Estimate,8.01
19,500,8,2,2018-07-03 02:45:50,Next Year (2019),Year Ago EPS,6.76
0,500,9,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),No. of Analysts,7
1,500,9,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),Avg. Estimate,1.84B
2,500,9,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),Low Estimate,1.82B
3,500,9,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),High Estimate,1.85B
4,500,9,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),Year Ago Sales,1.62B
5,500,9,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),Sales Growth (year/est),13.20%
6,500,9,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),No. of Analysts,7
7,500,9,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),Avg. Estimate,1.9B
8,500,9,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),Low Estimate,1.86B
9,500,9,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),High Estimate,1.96B
10,500,9,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),Year Ago Sales,1.69B
11,500,9,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),Sales Growth (year/est),12.50%
12,500,9,2,2018-07-03 02:45:50,Current Year (2018),No. of Analysts,8
13,500,9,2,2018-07-03 02:45:50,Current Year (2018),Avg. Estimate,7.28B
14,500,9,2,2018-07-03 02:45:50,Current Year (2018),Low Estimate,7.23B
15,500,9,2,2018-07-03 02:45:50,Current Year (2018),High Estimate,7.35B
16,500,9,2,2018-07-03 02:45:50,Current Year (2018),Year Ago Sales,6.37B
17,500,9,2,2018-07-03 02:45:50,Current Year (2018),Sales Growth (year/est),14.20%
18,500,9,2,2018-07-03 02:45:50,Next Year (2019),No. of Analysts,8
19,500,9,2,2018-07-03 02:45:50,Next Year (2019),Avg. Estimate,7.95B
20,500,9,2,2018-07-03 02:45:50,Next Year (2019),Low Estimate,7.7B
21,500,9,2,2018-07-03 02:45:50,Next Year (2019),High Estimate,8.23B
22,500,9,2,2018-07-03 02:45:50,Next Year (2019),Year Ago Sales,7.28B
23,500,9,2,2018-07-03 02:45:50,Next Year (2019),Sales Growth (year/est),9.30%
0,500,10,2,2018-07-03 02:45:50,6/29/2017,EPS Est.,1.27
1,500,10,2,2018-07-03 02:45:50,6/29/2017,EPS Actual,1.26
2,500,10,2,2018-07-03 02:45:50,6/29/2017,Difference,-0.01
3,500,10,2,2018-07-03 02:45:50,6/29/2017,Surprise %,-0.80%
4,500,10,2,2018-07-03 02:45:50,9/29/2017,EPS Est.,1.32
5,500,10,2,2018-07-03 02:45:50,9/29/2017,EPS Actual,1.47
6,500,10,2,2018-07-03 02:45:50,9/29/2017,Difference,0.15
7,500,10,2,2018-07-03 02:45:50,9/29/2017,Surprise %,11.40%
8,500,10,2,2018-07-03 02:45:50,12/30/2017,EPS Est.,1.25
9,500,10,2,2018-07-03 02:45:50,12/30/2017,EPS Actual,1.61
10,500,10,2,2018-07-03 02:45:50,12/30/2017,Difference,0.36
11,500,10,2,2018-07-03 02:45:50,12/30/2017,Surprise %,28.80%
12,500,10,2,2018-07-03 02:45:50,3/30/2018,EPS Est.,1.63
13,500,10,2,2018-07-03 02:45:50,3/30/2018,EPS Actual,1.63
14,500,10,2,2018-07-03 02:45:50,3/30/2018,Difference,0
15,500,10,2,2018-07-03 02:45:50,3/30/2018,Surprise %,0.00%
0,500,11,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),Current Estimate,1.68
1,500,11,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),7 Days Ago,1.69
2,500,11,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),30 Days Ago,1.72
3,500,11,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),60 Days Ago,1.72
4,500,11,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),90 Days Ago,1.75
5,500,11,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),Current Estimate,1.82
6,500,11,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),7 Days Ago,1.82
7,500,11,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),30 Days Ago,1.83
8,500,11,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),60 Days Ago,1.8
9,500,11,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),90 Days Ago,1.84
10,500,11,2,2018-07-03 02:45:50,Current Year (2018),Current Estimate,6.76
11,500,11,2,2018-07-03 02:45:50,Current Year (2018),7 Days Ago,6.71
12,500,11,2,2018-07-03 02:45:50,Current Year (2018),30 Days Ago,6.78
13,500,11,2,2018-07-03 02:45:50,Current Year (2018),60 Days Ago,6.76
14,500,11,2,2018-07-03 02:45:50,Current Year (2018),90 Days Ago,6.85
15,500,11,2,2018-07-03 02:45:50,Next Year (2019),Current Estimate,7.73
16,500,11,2,2018-07-03 02:45:50,Next Year (2019),7 Days Ago,7.63
17,500,11,2,2018-07-03 02:45:50,Next Year (2019),30 Days Ago,7.6
18,500,11,2,2018-07-03 02:45:50,Next Year (2019),60 Days Ago,7.56
19,500,11,2,2018-07-03 02:45:50,Next Year (2019),90 Days Ago,7.7
0,500,12,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),Up Last 7 Days,
1,500,12,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),Up Last 30 Days,1.0
2,500,12,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),Down Last 7 Days,
3,500,12,2,2018-07-03 02:45:50,Current Qtr. (Jun 2018),Down Last 30 Days,1.0
4,500,12,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),Up Last 7 Days,
5,500,12,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),Up Last 30 Days,2.0
6,500,12,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),Down Last 7 Days,
7,500,12,2,2018-07-03 02:45:50,Next Qtr. (Sep 2018),Down Last 30 Days,1.0
8,500,12,2,2018-07-03 02:45:50,Current Year (2018),Up Last 7 Days,1.0
9,500,12,2,2018-07-03 02:45:50,Current Year (2018),Up Last 30 Days,1.0
10,500,12,2,2018-07-03 02:45:50,Current Year (2018),Down Last 7 Days,
11,500,12,2,2018-07-03 02:45:50,Current Year (2018),Down Last 30 Days,1.0
12,500,12,2,2018-07-03 02:45:50,Next Year (2019),Up Last 7 Days,1.0
13,500,12,2,2018-07-03 02:45:50,Next Year (2019),Up Last 30 Days,3.0
14,500,12,2,2018-07-03 02:45:50,Next Year (2019),Down Last 7 Days,
15,500,12,2,2018-07-03 02:45:50,Next Year (2019),Down Last 30 Days,1.0
0,500,13,2,2018-07-03 02:45:50,Current Qtr.,RJF,33.30%
1,500,13,2,2018-07-03 02:45:50,Next Qtr.,RJF,23.80%
2,500,13,2,2018-07-03 02:45:50,Current Year,RJF,29.30%
3,500,13,2,2018-07-03 02:45:50,Next Year,RJF,14.30%
4,500,13,2,2018-07-03 02:45:50,Next 5 Years (per annum),RJF,17.84%
5,500,13,2,2018-07-03 02:45:50,Past 5 Years (per annum),RJF,16.74%
6,500,13,2,2018-07-03 02:45:50,Current Qtr.,Industry,
7,500,13,2,2018-07-03 02:45:50,Next Qtr.,Industry,
8,500,13,2,2018-07-03 02:45:50,Current Year,Industry,
9,500,13,2,2018-07-03 02:45:50,Next Year,Industry,
10,500,13,2,2018-07-03 02:45:50,Next 5 Years (per annum),Industry,
11,500,13,2,2018-07-03 02:45:50,Past 5 Years (per annum),Industry,
12,500,13,2,2018-07-03 02:45:50,Current Qtr.,Sector,
13,500,13,2,2018-07-03 02:45:50,Next Qtr.,Sector,
14,500,13,2,2018-07-03 02:45:50,Current Year,Sector,
15,500,13,2,2018-07-03 02:45:50,Next Year,Sector,
16,500,13,2,2018-07-03 02:45:50,Next 5 Years (per annum),Sector,
17,500,13,2,2018-07-03 02:45:50,Past 5 Years (per annum),Sector,
18,500,13,2,2018-07-03 02:45:50,Current Qtr.,S&P 500,0.42
19,500,13,2,2018-07-03 02:45:50,Next Qtr.,S&P 500,0.47
20,500,13,2,2018-07-03 02:45:50,Current Year,S&P 500,0.22
21,500,13,2,2018-07-03 02:45:50,Next Year,S&P 500,0.1
22,500,13,2,2018-07-03 02:45:50,Next 5 Years (per annum),S&P 500,0.11
23,500,13,2,2018-07-03 02:45:50,Past 5 Years (per annum),S&P 500,
