,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,233,8,2,2018-07-03 01:05:33,Current Qtr. (Jun 2018),No. of Analysts,19.0
1,233,8,2,2018-07-03 01:05:33,Current Qtr. (Jun 2018),Avg. Estimate,-0.22
2,233,8,2,2018-07-03 01:05:33,Current Qtr. (Jun 2018),Low Estimate,-0.7
3,233,8,2,2018-07-03 01:05:33,Current Qtr. (Jun 2018),High Estimate,0.18
4,233,8,2,2018-07-03 01:05:33,Current Qtr. (Jun 2018),Year Ago EPS,-1.46
5,233,8,2,2018-07-03 01:05:33,Next Qtr. (Sep 2018),No. of Analysts,18.0
6,233,8,2,2018-07-03 01:05:33,Next Qtr. (Sep 2018),Avg. Estimate,-0.04
7,233,8,2,2018-07-03 01:05:33,Next Qtr. (Sep 2018),Low Estimate,-0.66
8,233,8,2,2018-07-03 01:05:33,Next Qtr. (Sep 2018),High Estimate,0.4
9,233,8,2,2018-07-03 01:05:33,Next Qtr. (Sep 2018),Year Ago EPS,-1.07
10,233,8,2,2018-07-03 01:05:33,Current Year (2018),No. of Analysts,19.0
11,233,8,2,2018-07-03 01:05:33,Current Year (2018),Avg. Estimate,-0.54
12,233,8,2,2018-07-03 01:05:33,Current Year (2018),Low Estimate,-2.33
13,233,8,2,2018-07-03 01:05:33,Current Year (2018),High Estimate,1.05
14,233,8,2,2018-07-03 01:05:33,Current Year (2018),Year Ago EPS,-4.61
15,233,8,2,2018-07-03 01:05:33,Next Year (2019),No. of Analysts,23.0
16,233,8,2,2018-07-03 01:05:33,Next Year (2019),Avg. Estimate,0.27
17,233,8,2,2018-07-03 01:05:33,Next Year (2019),Low Estimate,-2.62
18,233,8,2,2018-07-03 01:05:33,Next Year (2019),High Estimate,2.52
19,233,8,2,2018-07-03 01:05:33,Next Year (2019),Year Ago EPS,-0.54
0,233,9,2,2018-07-03 01:05:33,Current Qtr. (Jun 2018),No. of Analysts,7
1,233,9,2,2018-07-03 01:05:33,Current Qtr. (Jun 2018),Avg. Estimate,1.33B
2,233,9,2,2018-07-03 01:05:33,Current Qtr. (Jun 2018),Low Estimate,1.09B
3,233,9,2,2018-07-03 01:05:33,Current Qtr. (Jun 2018),High Estimate,1.46B
4,233,9,2,2018-07-03 01:05:33,Current Qtr. (Jun 2018),Year Ago Sales,1.23B
5,233,9,2,2018-07-03 01:05:33,Current Qtr. (Jun 2018),Sales Growth (year/est),8.40%
6,233,9,2,2018-07-03 01:05:33,Next Qtr. (Sep 2018),No. of Analysts,7
