,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,420,2,DAVIS RICHARD K,1039617,2018-01-24 00:00:00,2018-07-03 02:15:55
1,420,2,CECERE ANDREW,697667,2018-01-24 00:00:00,2018-07-03 02:15:55
2,420,2,PARKER P.W.,316900,2018-01-24 00:00:00,2018-07-03 02:15:55
3,420,2,OMALEY DAVID B,241682,2017-02-14 00:00:00,2018-07-03 02:15:55
4,420,2,CARLSON JENNIE P,75743,2018-01-24 00:00:00,2018-07-03 02:15:55
5,420,2,VON GILLERN JEFFRY H.,136103,2018-01-24 00:00:00,2018-07-03 02:15:55
6,420,2,DOLAN TERRANCE R,128825,2018-01-24 00:00:00,2018-07-03 02:15:55
7,420,2,PAYNE RICHARD B JR,126139,2016-02-21 00:00:00,2018-07-03 02:15:55
8,420,2,ELMORE JOHN R.,120621,2018-01-24 00:00:00,2018-07-03 02:15:55
9,420,2,JORDAHL MARK S,110489,2016-07-31 00:00:00,2018-07-03 02:15:55
