,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,228,2,STEINOUR STEPHEN D,4030816,2018-01-25 00:00:00,2018-07-03 01:03:43
1,228,2,GERLACH JOHN B JR,143317,2016-04-30 00:00:00,2018-07-03 01:03:43
2,228,2,PORTEOUS DAVID L,552994,2017-04-30 00:00:00,2018-07-03 01:03:43
3,228,2,THOMPSON MARK E,476424,2017-11-27 00:00:00,2018-07-03 01:03:43
4,228,2,NAVARRO MARY W,537607,2017-04-18 00:00:00,2018-07-03 01:03:43
5,228,2,STANUTZ NICHOLAS G,474755,2018-01-01 00:00:00,2018-07-03 01:03:43
6,228,2,PIERCE SANDRA E.,462069,2017-04-30 00:00:00,2018-07-03 01:03:43
7,228,2,HELLER PAUL G,459982,2017-10-31 00:00:00,2018-07-03 01:03:43
8,228,2,HOUSTON HELGA,448836,2017-11-01 00:00:00,2018-07-03 01:03:43
9,228,2,MCCULLOUGH HOWELL D. III,407737,2017-04-30 00:00:00,2018-07-03 01:03:43
