,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,390,2,REED DEBRA L,127318,2018-01-01 00:00:00,2018-07-03 02:04:33
1,390,2,SNELL MARK A,54262,2017-01-03 00:00:00,2018-07-03 02:04:33
2,390,2,HOUSEHOLDER JOSEPH A,52765,2018-01-01 00:00:00,2018-07-03 02:04:33
3,390,2,ROWLAND G JOYCE,2655,2018-01-01 00:00:00,2018-07-03 02:04:33
4,390,2,ARRIOLA DENNIS V,16502,2018-01-01 00:00:00,2018-07-03 02:04:33
5,390,2,DAVIS STEVEN D,18999,2018-01-15 00:00:00,2018-07-03 02:04:33
6,390,2,OUCHI WILLIAM G,16799,2017-05-11 00:00:00,2018-07-03 02:04:33
7,390,2,SCHENK LYNN,16306,2017-12-25 00:00:00,2018-07-03 02:04:33
8,390,2,MARTIN JEFFREY W,5016,2018-01-01 00:00:00,2018-07-03 02:04:33
9,390,2,MIHALIK TREVOR I,9990,2018-01-01 00:00:00,2018-07-03 02:04:33
