,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,218,2,WEEKS WENDELL P,0,2018-01-01 00:00:00,2018-07-03 01:00:02
1,218,2,GREGG KIRK P,154629,2016-06-07 00:00:00,2018-07-03 01:00:02
2,218,2,CUMMINGS ROBERT F JR,146769,2018-01-30 00:00:00,2018-07-03 01:00:02
3,218,2,MCRAE LAWRENCE D,120079,2018-01-01 00:00:00,2018-07-03 01:00:02
4,218,2,RIEMAN DEBORAH,100813,2017-12-13 00:00:00,2018-07-03 01:00:02
5,218,2,ROGUS MARK S,97423,2017-11-06 00:00:00,2018-07-03 01:00:02
6,218,2,TOOKES HANSEL E II,86863,2017-10-24 00:00:00,2018-07-03 01:00:02
7,218,2,CLAPPIN JAMES P,76885,2018-01-01 00:00:00,2018-07-03 01:00:02
8,218,2,LANDGRAF KURT M,62957,2017-02-28 00:00:00,2018-07-03 01:00:02
9,218,2,PAMBIANCHI CHRISTINE M,56645,2017-08-28 00:00:00,2018-07-03 01:00:02
