,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,474,2,JAB COSMETICS B.V.,286008041,2017-11-16 00:00:00,2018-07-03 02:36:17
1,474,2,HARF PETER,0,2017-11-19 00:00:00,2018-07-03 02:36:17
2,474,2,BECHT LAMBERTUS J.H.,1049186,2017-11-14 00:00:00,2018-07-03 02:36:17
3,474,2,SCHOEWEL ERHARD,371473,2017-11-14 00:00:00,2018-07-03 02:36:17
4,474,2,PANE CAMILLO,336142,2017-08-23 00:00:00,2018-07-03 02:36:17
5,474,2,KLEITMAN LAURENT,232000,2017-11-14 00:00:00,2018-07-03 02:36:17
6,474,2,KAUFMAN JULES,228178,2016-06-15 00:00:00,2018-07-03 02:36:17
7,474,2,FABER JOACHIM,213068,2017-11-14 00:00:00,2018-07-03 02:36:17
8,474,2,HUBER EDGAR O.,163570,2017-12-10 00:00:00,2018-07-03 02:36:17
9,474,2,MCMULLEN GREERSON GREENE,161725,2017-09-06 00:00:00,2018-07-03 02:36:17
