,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,310,2,EDELMAN THOMAS J,2959352,2018-01-31 00:00:00,2018-07-03 01:34:48
1,310,2,STOVER DAVID L,743556,2018-01-31 00:00:00,2018-07-03 01:34:48
2,310,2,FISHER KENNETH M.,218804,2018-02-05 00:00:00,2018-07-03 01:34:48
3,310,2,WILLINGHAM GARY W.,138836,2018-01-31 00:00:00,2018-07-03 01:34:48
4,310,2,HEDRICK KIRBY L,138130,2018-01-31 00:00:00,2018-07-03 01:34:48
5,310,2,CUNNINGHAM SUSAN M,108124,2017-03-23 00:00:00,2018-07-03 01:34:48
6,310,2,VAN KLEEF WILLIAM T,106304,2018-01-31 00:00:00,2018-07-03 01:34:48
7,310,2,CRADDOCK JAMES E,101913,2018-01-31 00:00:00,2018-07-03 01:34:48
8,310,2,JOHNSON ARNOLD J,97971,2017-11-11 00:00:00,2018-07-03 01:34:48
9,310,2,LEWIS JOHN T.,88063,2018-01-31 00:00:00,2018-07-03 01:34:48
