,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,180,2,THOMAS GARY L,1006546,2018-02-01 00:00:00,2018-07-03 00:45:43
1,180,2,THOMAS WILLIAM R.,560231,2017-12-30 00:00:00,2018-07-03 00:45:43
2,180,2,DRIGGERS TIMOTHY K,159982,2017-12-30 00:00:00,2018-07-03 00:45:43
3,180,2,STEWARD H LEIGHTON,130419,2017-04-26 00:00:00,2018-07-03 00:45:43
4,180,2,WISNER FRANK G,113950,2018-01-30 00:00:00,2018-07-03 00:45:43
5,180,2,TEXTOR DONALD F,113428,2018-01-30 00:00:00,2018-07-03 00:45:43
6,180,2,HELMS LLOYD W JR,76785,2018-01-30 00:00:00,2018-07-03 00:45:43
7,180,2,TRICE DAVID W,71224,2018-01-11 00:00:00,2018-07-03 00:45:43
8,180,2,DONALDSON MICHAEL P,59935,2018-02-01 00:00:00,2018-07-03 00:45:43
9,180,2,JANSSEN ANN D.,50662,2017-12-30 00:00:00,2018-07-03 00:45:43
