,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,318,2,HAMROCK JOSEPH,358649,2018-01-25 00:00:00,2018-07-03 01:37:50
1,318,2,HIGHTMAN CARRIE J,343619,2018-02-01 00:00:00,2018-07-03 01:37:50
2,318,2,STANLEY JIMMIE L,290651,2017-05-31 00:00:00,2018-07-03 01:37:50
3,318,2,CAMPBELL ROBERT DALE,192234,2016-06-01 00:00:00,2018-07-03 01:37:50
4,318,2,SISTOVARIS VIOLET,116590,2018-02-01 00:00:00,2018-07-03 01:37:50
5,318,2,VEGAS PABLO,41570,2018-01-24 00:00:00,2018-07-03 01:37:50
6,318,2,LEVANDER CARL W,53324,2018-02-01 00:00:00,2018-07-03 01:37:50
7,318,2,BROWN DONALD EUGENE,51567,2018-02-01 00:00:00,2018-07-03 01:37:50
8,318,2,ABDOO RICHARD A,50725,2017-05-08 00:00:00,2018-07-03 01:37:50
9,318,2,WOO CAROLYN Y,38055,2017-05-08 00:00:00,2018-07-03 01:37:50
