,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,314,2,WILMERS ROBERT G,2214016,2017-05-03 00:00:00,2018-07-03 01:36:18
1,314,2,SADLER ROBERT E JR,52197,2018-01-01 00:00:00,2018-07-03 01:36:18
2,314,2,SALAMONE DENIS J,93622,2018-01-21 00:00:00,2018-07-03 01:36:18
3,314,2,CZARNECKI MARK J,61861,2017-01-30 00:00:00,2018-07-03 01:36:18
4,314,2,JONES RENE F,52180,2018-01-30 00:00:00,2018-07-03 01:36:18
5,314,2,KING DARREN J,43892,2018-01-30 00:00:00,2018-07-03 01:36:18
6,314,2,GOLD RICHARD S,38936,2018-01-31 00:00:00,2018-07-03 01:36:18
7,314,2,PEARSON KEVIN J,33035,2018-01-30 00:00:00,2018-07-03 01:36:18
8,314,2,BAIRD BRENT D,31681,2018-01-01 00:00:00,2018-07-03 01:36:18
9,314,2,SPYCHALA MICHAEL R,30914,2018-01-30 00:00:00,2018-07-03 01:36:18
