,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,512,2,PLANK KEVIN A,28749927,2017-02-14 00:00:00,2018-07-03 02:50:21
1,512,2,FRISK PATRIK,522740,2017-07-09 00:00:00,2018-07-03 02:50:21
2,512,2,LEE MICHAEL S,391998,2017-02-13 00:00:00,2018-07-03 02:50:21
3,512,2,FULKS KIP J,274726,2017-02-14 00:00:00,2018-07-03 02:50:21
4,512,2,SANDERS HARVEY,255875,2018-01-01 00:00:00,2018-07-03 02:50:21
5,512,2,FIPPS PAUL,172170,2017-12-05 00:00:00,2018-07-03 02:50:21
6,512,2,LAROSE JASON,166082,2017-11-14 00:00:00,2018-07-03 02:50:21
7,512,2,MAURATH KARL-HEINZ,143262,2017-02-14 00:00:00,2018-07-03 02:50:21
8,512,2,BROWNE COLIN,132531,2017-11-14 00:00:00,2018-07-03 02:50:21
9,512,2,BERGMAN DAVID,130374,2017-08-14 00:00:00,2018-07-03 02:50:21
