,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,209,2,SEATON DAVID THOMAS,276643,2017-11-20 00:00:00,2018-07-03 00:56:41
1,209,2,HERNANDEZ CARLOS M,120214,2017-03-05 00:00:00,2018-07-03 00:56:41
2,209,2,OOSTERVEER PETER W.B.,102366,2017-03-05 00:00:00,2018-07-03 00:56:41
3,209,2,PORTER BIGGS C,97944,2017-03-05 00:00:00,2018-07-03 00:56:41
4,209,2,FLUOR PETER J,90298,2017-05-03 00:00:00,2018-07-03 00:56:41
5,209,2,FLOWERS GARRY WILLIAM,60443,2017-03-05 00:00:00,2018-07-03 00:56:41
6,209,2,BARNARD RAY F.,59273,2017-03-05 00:00:00,2018-07-03 00:56:41
7,209,2,GILKEY GLENN C,53334,2016-03-05 00:00:00,2018-07-03 00:56:41
8,209,2,STANSKI BRUCE A,40104,2017-11-29 00:00:00,2018-07-03 00:56:41
9,209,2,BUSTAMANTE JOSE LUIS M.,38757,2017-11-30 00:00:00,2018-07-03 00:56:41
