,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,564,2,2,2018-07-03 03:09:28,2018-07-03,Market Cap (intraday) 5,15.83B
1,564,2,2,2018-07-03 03:09:28,2018-07-03,Enterprise Value 3,18.91B
2,564,2,2,2018-07-03 03:09:28,2018-07-03,Trailing P/E,23.04
3,564,2,2,2018-07-03 03:09:28,2018-07-03,Forward P/E 1,14.23
4,564,2,2,2018-07-03 03:09:28,2018-07-03,PEG Ratio (5 yr expected) 1,1.19
5,564,2,2,2018-07-03 03:09:28,2018-07-03,Price/Sales (ttm),1.07
6,564,2,2,2018-07-03 03:09:28,2018-07-03,Price/Book (mrq),3.71
7,564,2,2,2018-07-03 03:09:28,2018-07-03,Enterprise Value/Revenue 3,1.27
8,564,2,2,2018-07-03 03:09:28,2018-07-03,Enterprise Value/EBITDA 6,12.53
0,564,3,2,2018-07-03 03:09:28,2018-07-03,Fiscal Year Ends,"Dec 31, 2017"
1,564,3,2,2018-07-03 03:09:28,2018-07-03,Most Recent Quarter (mrq),"Mar 31, 2018"
0,564,3,2,2018-07-03 03:09:28,2018-07-03,Profit Margin,4.75%
1,564,3,2,2018-07-03 03:09:28,2018-07-03,Operating Margin (ttm),7.34%
0,564,3,2,2018-07-03 03:09:28,2018-07-03,Return on Assets (ttm),6.23%
1,564,3,2,2018-07-03 03:09:28,2018-07-03,Return on Equity (ttm),18.48%
0,564,3,2,2018-07-03 03:09:28,2018-07-03,Revenue (ttm),14.83B
1,564,3,2,2018-07-03 03:09:28,2018-07-03,Revenue Per Share (ttm),43.86
2,564,3,2,2018-07-03 03:09:28,2018-07-03,Quarterly Revenue Growth (yoy),15.40%
3,564,3,2,2018-07-03 03:09:28,2018-07-03,Gross Profit (ttm),4.32B
4,564,3,2,2018-07-03 03:09:28,2018-07-03,EBITDA,1.51B
5,564,3,2,2018-07-03 03:09:28,2018-07-03,Net Income Avi to Common (ttm),704.75M
6,564,3,2,2018-07-03 03:09:28,2018-07-03,Diluted EPS (ttm),2.07
7,564,3,2,2018-07-03 03:09:28,2018-07-03,Quarterly Earnings Growth (yoy),9.70%
0,564,3,2,2018-07-03 03:09:28,2018-07-03,Total Cash (mrq),642.85M
1,564,3,2,2018-07-03 03:09:28,2018-07-03,Total Cash Per Share (mrq),1.9
2,564,3,2,2018-07-03 03:09:28,2018-07-03,Total Debt (mrq),3.37B
3,564,3,2,2018-07-03 03:09:28,2018-07-03,Total Debt/Equity (mrq),76.32
4,564,3,2,2018-07-03 03:09:28,2018-07-03,Current Ratio (mrq),1.18
5,564,3,2,2018-07-03 03:09:28,2018-07-03,Book Value Per Share (mrq),12.86
0,564,3,2,2018-07-03 03:09:28,2018-07-03,Operating Cash Flow (ttm),781.95M
1,564,3,2,2018-07-03 03:09:28,2018-07-03,Levered Free Cash Flow (ttm),122.83M
0,564,4,2,2018-07-03 03:09:28,2018-07-03,Beta,2.15
1,564,4,2,2018-07-03 03:09:28,2018-07-03,52-Week Change 3,∞%
2,564,4,2,2018-07-03 03:09:28,2018-07-03,S&P500 52-Week Change 3,11.91%
3,564,4,2,2018-07-03 03:09:28,2018-07-03,52 Week High 3,49.19
4,564,4,2,2018-07-03 03:09:28,2018-07-03,52 Week Low 3,39.60
5,564,4,2,2018-07-03 03:09:28,2018-07-03,50-Day Moving Average 3,47.72
6,564,4,2,2018-07-03 03:09:28,2018-07-03,200-Day Moving Average 3,46.59
0,564,4,2,2018-07-03 03:09:28,2018-07-03,Avg Vol (3 month) 3,1.83M
1,564,4,2,2018-07-03 03:09:28,2018-07-03,Avg Vol (10 day) 3,2.13M
2,564,4,2,2018-07-03 03:09:28,2018-07-03,Shares Outstanding 5,332.06M
3,564,4,2,2018-07-03 03:09:28,2018-07-03,Float,315.16M
4,564,4,2,2018-07-03 03:09:28,2018-07-03,% Held by Insiders 1,0.83%
5,564,4,2,2018-07-03 03:09:28,2018-07-03,% Held by Institutions 1,97.11%
6,564,4,2,2018-07-03 03:09:28,2018-07-03,Shares Short 3,6.32M
7,564,4,2,2018-07-03 03:09:28,2018-07-03,Short Ratio 3,3.74
8,564,4,2,2018-07-03 03:09:28,2018-07-03,Short % of Float 3,2.24%
9,564,4,2,2018-07-03 03:09:28,2018-07-03,Shares Short (prior month) 3,5.76M
0,564,4,2,2018-07-03 03:09:28,2018-07-03,Forward Annual Dividend Rate 4,
1,564,4,2,2018-07-03 03:09:28,2018-07-03,Forward Annual Dividend Yield 4,
2,564,4,2,2018-07-03 03:09:28,2018-07-03,Trailing Annual Dividend Rate 3,
3,564,4,2,2018-07-03 03:09:28,2018-07-03,Trailing Annual Dividend Yield 3,
4,564,4,2,2018-07-03 03:09:28,2018-07-03,5 Year Average Dividend Yield 4,
5,564,4,2,2018-07-03 03:09:28,2018-07-03,Payout Ratio 4,0.00%
6,564,4,2,2018-07-03 03:09:28,2018-07-03,Dividend Date 3,
7,564,4,2,2018-07-03 03:09:28,2018-07-03,Ex-Dividend Date 4,
8,564,4,2,2018-07-03 03:09:28,2018-07-03,Last Split Factor (new per old) 2,3/1
9,564,4,2,2018-07-03 03:09:28,2018-07-03,Last Split Date 3,"Jun 2, 2006"
