,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,331,2,WREN JOHN,455454,2017-05-23 00:00:00,2018-07-03 01:42:36
1,331,2,ANGELASTRO PHILIP J,126882,2017-05-23 00:00:00,2018-07-03 01:42:36
2,331,2,CRAWFORD BRUCE,105250,2017-05-31 00:00:00,2018-07-03 01:42:36
3,331,2,OBRIEN MICHAEL J,75414,2017-05-23 00:00:00,2018-07-03 01:42:36
4,331,2,MURPHY JOHN R,58572,2017-12-31 00:00:00,2018-07-03 01:42:36
5,331,2,HENNING MICHAEL A,57618,2017-03-31 00:00:00,2018-07-03 01:42:36
6,331,2,NELSON JONATHAN B.,51526,2017-07-14 00:00:00,2018-07-03 01:42:36
7,331,2,HEWITT DENNIS E.,43561,2017-07-25 00:00:00,2018-07-03 01:42:36
8,331,2,ROUBOS GARY L,42460,2016-03-31 00:00:00,2018-07-03 01:42:36
9,331,2,PURCELL JOHN R,39181,2017-12-31 00:00:00,2018-07-03 01:42:36
