,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,266,2,FALK THOMAS J,40658,2017-02-24 00:00:00,2018-07-03 01:18:24
1,266,2,DECHERD ROBERT W,43444,2017-08-02 00:00:00,2018-07-03 01:18:24
2,266,2,AGARWAL ACHAL,36300,2017-04-29 00:00:00,2018-07-03 01:18:24
3,266,2,UNDERHILL KIMBERLY K,21838,2018-01-28 00:00:00,2018-07-03 01:18:24
4,266,2,HSU MICHAEL D.,20887,2017-02-24 00:00:00,2018-07-03 01:18:24
5,266,2,STOCK ELANE B,20699,2016-02-19 00:00:00,2018-07-03 01:18:24
6,266,2,MIELKE THOMAS J.,20494,2017-05-15 00:00:00,2018-07-03 01:18:24
7,266,2,AZBELL MICHAEL T.,17567,2017-02-24 00:00:00,2018-07-03 01:18:24
8,266,2,BOSTON J. SCOTT,13365,2017-04-29 00:00:00,2018-07-03 01:18:24
9,266,2,PALMER ANTHONY J.,6324,2017-02-24 00:00:00,2018-07-03 01:18:24
