,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,445,8,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),No. of Analysts,7.0
1,445,8,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),Avg. Estimate,0.47
2,445,8,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),Low Estimate,0.45
3,445,8,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),High Estimate,0.49
4,445,8,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),Year Ago EPS,0.45
5,445,8,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),No. of Analysts,7.0
6,445,8,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),Avg. Estimate,0.99
7,445,8,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),Low Estimate,0.92
8,445,8,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),High Estimate,1.02
9,445,8,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),Year Ago EPS,0.97
10,445,8,2,2018-07-03 02:25:21,Current Year (2018),No. of Analysts,14.0
11,445,8,2,2018-07-03 02:25:21,Current Year (2018),Avg. Estimate,2.42
12,445,8,2,2018-07-03 02:25:21,Current Year (2018),Low Estimate,2.4
13,445,8,2,2018-07-03 02:25:21,Current Year (2018),High Estimate,2.45
14,445,8,2,2018-07-03 02:25:21,Current Year (2018),Year Ago EPS,2.3
15,445,8,2,2018-07-03 02:25:21,Next Year (2019),No. of Analysts,15.0
16,445,8,2,2018-07-03 02:25:21,Next Year (2019),Avg. Estimate,2.59
17,445,8,2,2018-07-03 02:25:21,Next Year (2019),Low Estimate,2.54
18,445,8,2,2018-07-03 02:25:21,Next Year (2019),High Estimate,2.63
19,445,8,2,2018-07-03 02:25:21,Next Year (2019),Year Ago EPS,2.42
0,445,9,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),No. of Analysts,5
1,445,9,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),Avg. Estimate,2.62B
2,445,9,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),Low Estimate,2.32B
3,445,9,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),High Estimate,2.89B
4,445,9,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),Year Ago Sales,2.64B
5,445,9,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),Sales Growth (year/est),-0.80%
6,445,9,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),No. of Analysts,5
7,445,9,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),Avg. Estimate,3.64B
8,445,9,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),Low Estimate,3.02B
9,445,9,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),High Estimate,4.84B
10,445,9,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),Year Ago Sales,3.02B
11,445,9,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),Sales Growth (year/est),20.70%
12,445,9,2,2018-07-03 02:25:21,Current Year (2018),No. of Analysts,9
13,445,9,2,2018-07-03 02:25:21,Current Year (2018),Avg. Estimate,11.91B
14,445,9,2,2018-07-03 02:25:21,Current Year (2018),Low Estimate,11.31B
15,445,9,2,2018-07-03 02:25:21,Current Year (2018),High Estimate,13.43B
16,445,9,2,2018-07-03 02:25:21,Current Year (2018),Year Ago Sales,11.4B
17,445,9,2,2018-07-03 02:25:21,Current Year (2018),Sales Growth (year/est),4.50%
18,445,9,2,2018-07-03 02:25:21,Next Year (2019),No. of Analysts,11
19,445,9,2,2018-07-03 02:25:21,Next Year (2019),Avg. Estimate,12.22B
20,445,9,2,2018-07-03 02:25:21,Next Year (2019),Low Estimate,11.57B
21,445,9,2,2018-07-03 02:25:21,Next Year (2019),High Estimate,13.95B
22,445,9,2,2018-07-03 02:25:21,Next Year (2019),Year Ago Sales,11.91B
23,445,9,2,2018-07-03 02:25:21,Next Year (2019),Sales Growth (year/est),2.50%
0,445,10,2,2018-07-03 02:25:21,6/29/2017,EPS Est.,0.42
1,445,10,2,2018-07-03 02:25:21,6/29/2017,EPS Actual,0.45
2,445,10,2,2018-07-03 02:25:21,6/29/2017,Difference,0.03
3,445,10,2,2018-07-03 02:25:21,6/29/2017,Surprise %,7.10%
4,445,10,2,2018-07-03 02:25:21,9/29/2017,EPS Est.,0.92
5,445,10,2,2018-07-03 02:25:21,9/29/2017,EPS Actual,0.97
6,445,10,2,2018-07-03 02:25:21,9/29/2017,Difference,0.05
7,445,10,2,2018-07-03 02:25:21,9/29/2017,Surprise %,5.40%
8,445,10,2,2018-07-03 02:25:21,12/30/2017,EPS Est.,0.43
9,445,10,2,2018-07-03 02:25:21,12/30/2017,EPS Actual,0.42
10,445,10,2,2018-07-03 02:25:21,12/30/2017,Difference,-0.01
11,445,10,2,2018-07-03 02:25:21,12/30/2017,Surprise %,-2.30%
12,445,10,2,2018-07-03 02:25:21,3/30/2018,EPS Est.,0.51
13,445,10,2,2018-07-03 02:25:21,3/30/2018,EPS Actual,0.57
14,445,10,2,2018-07-03 02:25:21,3/30/2018,Difference,0.06
15,445,10,2,2018-07-03 02:25:21,3/30/2018,Surprise %,11.80%
0,445,11,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),Current Estimate,0.47
1,445,11,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),7 Days Ago,0.47
2,445,11,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),30 Days Ago,0.47
3,445,11,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),60 Days Ago,0.47
4,445,11,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),90 Days Ago,0.47
5,445,11,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),Current Estimate,0.99
6,445,11,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),7 Days Ago,0.99
7,445,11,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),30 Days Ago,0.99
8,445,11,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),60 Days Ago,1.01
9,445,11,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),90 Days Ago,0.99
10,445,11,2,2018-07-03 02:25:21,Current Year (2018),Current Estimate,2.42
11,445,11,2,2018-07-03 02:25:21,Current Year (2018),7 Days Ago,2.42
12,445,11,2,2018-07-03 02:25:21,Current Year (2018),30 Days Ago,2.43
13,445,11,2,2018-07-03 02:25:21,Current Year (2018),60 Days Ago,2.43
14,445,11,2,2018-07-03 02:25:21,Current Year (2018),90 Days Ago,2.43
15,445,11,2,2018-07-03 02:25:21,Next Year (2019),Current Estimate,2.59
16,445,11,2,2018-07-03 02:25:21,Next Year (2019),7 Days Ago,2.59
17,445,11,2,2018-07-03 02:25:21,Next Year (2019),30 Days Ago,2.59
18,445,11,2,2018-07-03 02:25:21,Next Year (2019),60 Days Ago,2.59
19,445,11,2,2018-07-03 02:25:21,Next Year (2019),90 Days Ago,2.6
0,445,12,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),Up Last 7 Days,
1,445,12,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),Up Last 30 Days,
2,445,12,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),Down Last 7 Days,
3,445,12,2,2018-07-03 02:25:21,Current Qtr. (Jun 2018),Down Last 30 Days,
4,445,12,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),Up Last 7 Days,
5,445,12,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),Up Last 30 Days,
6,445,12,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),Down Last 7 Days,
7,445,12,2,2018-07-03 02:25:21,Next Qtr. (Sep 2018),Down Last 30 Days,
8,445,12,2,2018-07-03 02:25:21,Current Year (2018),Up Last 7 Days,
9,445,12,2,2018-07-03 02:25:21,Current Year (2018),Up Last 30 Days,
10,445,12,2,2018-07-03 02:25:21,Current Year (2018),Down Last 7 Days,
11,445,12,2,2018-07-03 02:25:21,Current Year (2018),Down Last 30 Days,
12,445,12,2,2018-07-03 02:25:21,Next Year (2019),Up Last 7 Days,
13,445,12,2,2018-07-03 02:25:21,Next Year (2019),Up Last 30 Days,
14,445,12,2,2018-07-03 02:25:21,Next Year (2019),Down Last 7 Days,
15,445,12,2,2018-07-03 02:25:21,Next Year (2019),Down Last 30 Days,
0,445,13,2,2018-07-03 02:25:21,Current Qtr.,XEL,4.40%
1,445,13,2,2018-07-03 02:25:21,Next Qtr.,XEL,2.10%
2,445,13,2,2018-07-03 02:25:21,Current Year,XEL,5.20%
3,445,13,2,2018-07-03 02:25:21,Next Year,XEL,7.00%
