,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,222,2,GALLAGHER THOMAS,578457,2017-11-30 00:00:00,2018-07-03 01:01:29
1,222,2,NIX JERRY W,151001,2016-11-30 00:00:00,2018-07-03 01:01:29
2,222,2,DONAHUE PAUL D,70047,2017-11-30 00:00:00,2018-07-03 01:01:29
3,222,2,MAHER LEE A,53066,2018-01-11 00:00:00,2018-07-03 01:01:29
4,222,2,YANCEY CAROL B,36885,2018-01-11 00:00:00,2018-07-03 01:01:29
5,222,2,LOUDERMILK ROBERT C JR,15090,2017-04-02 00:00:00,2018-07-03 01:01:29
6,222,2,ROLLINS GARY W,15015,2017-05-16 00:00:00,2018-07-03 01:01:29
7,222,2,BULLOCK MARY BROWN,13613,2017-05-16 00:00:00,2018-07-03 01:01:29
8,222,2,NEEDHAM WENDY B,7289,2017-04-02 00:00:00,2018-07-03 01:01:29
9,222,2,JOHNS JOHN D,7016,2017-04-02 00:00:00,2018-07-03 01:01:29
