,instrument_id,equity_fundamental_id,data_vendor_id,refreshed_at,Period,Metric,Value
0,186,8,2,2018-07-03 00:47:58,Current Qtr. (Jun 2018),No. of Analysts,16.0
1,186,8,2,2018-07-03 00:47:58,Current Qtr. (Jun 2018),Avg. Estimate,0.88
2,186,8,2,2018-07-03 00:47:58,Current Qtr. (Jun 2018),Low Estimate,0.82
3,186,8,2,2018-07-03 00:47:58,Current Qtr. (Jun 2018),High Estimate,0.91
4,186,8,2,2018-07-03 00:47:58,Current Qtr. (Jun 2018),Year Ago EPS,0.7
5,186,8,2,2018-07-03 00:47:58,Next Qtr. (Sep 2018),No. of Analysts,16.0
6,186,8,2,2018-07-03 00:47:58,Next Qtr. (Sep 2018),Avg. Estimate,0.84
7,186,8,2,2018-07-03 00:47:58,Next Qtr. (Sep 2018),Low Estimate,0.78
8,186,8,2,2018-07-03 00:47:58,Next Qtr. (Sep 2018),High Estimate,0.9
9,186,8,2,2018-07-03 00:47:58,Next Qtr. (Sep 2018),Year Ago EPS,0.49
10,186,8,2,2018-07-03 00:47:58,Current Year (2018),No. of Analysts,15.0
11,186,8,2,2018-07-03 00:47:58,Current Year (2018),Avg. Estimate,3.59
12,186,8,2,2018-07-03 00:47:58,Current Year (2018),Low Estimate,3.44
13,186,8,2,2018-07-03 00:47:58,Current Year (2018),High Estimate,3.7
14,186,8,2,2018-07-03 00:47:58,Current Year (2018),Year Ago EPS,2.36
15,186,8,2,2018-07-03 00:47:58,Next Year (2019),No. of Analysts,16.0
16,186,8,2,2018-07-03 00:47:58,Next Year (2019),Avg. Estimate,4.06
17,186,8,2,2018-07-03 00:47:58,Next Year (2019),Low Estimate,3.76
18,186,8,2,2018-07-03 00:47:58,Next Year (2019),High Estimate,4.3
19,186,8,2,2018-07-03 00:47:58,Next Year (2019),Year Ago EPS,3.59
0,186,9,2,2018-07-03 00:47:58,Current Qtr. (Jun 2018),No. of Analysts,14
1,186,9,2,2018-07-03 00:47:58,Current Qtr. (Jun 2018),Avg. Estimate,705.32M
