,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,255,2,NORDSTROM BRUCE A,9097870,2017-12-28 00:00:00,2018-07-03 01:13:57
1,255,2,GITTINGER ANNE E,13842861,2017-06-06 00:00:00,2018-07-03 01:13:57
2,255,2,NORDSTROM PETER E,2311672,2017-11-06 00:00:00,2018-07-03 01:13:57
3,255,2,NORDSTROM ERIK B,2427710,2017-03-09 00:00:00,2018-07-03 01:13:57
4,255,2,NORDSTROM BLAKE W,2137041,2017-11-06 00:00:00,2018-07-03 01:13:57
5,255,2,NORDSTROM JAMES F JR,353408,2017-03-15 00:00:00,2018-07-03 01:13:57
6,255,2,KOPPEL MICHAEL G,91965,2017-03-09 00:00:00,2018-07-03 01:13:57
7,255,2,THOMAS GEEVY SK,87029,2017-03-09 00:00:00,2018-07-03 01:13:57
8,255,2,LITTLE DANIEL F,71694,2017-11-06 00:00:00,2018-07-03 01:13:57
9,255,2,WORZEL KEN,70074,2017-12-09 00:00:00,2018-07-03 01:13:57
