,instrument_id,data_vendor_id,name,shares,date_reported,refreshed_at
0,418,2,DAVIS D SCOTT,297591,2016-03-17 00:00:00,2018-07-03 02:15:10
1,418,2,ABNEY DAVID P,164554,2018-01-23 00:00:00,2018-07-03 02:15:10
2,418,2,BARNES DAVID A,150747,2016-05-24 00:00:00,2018-07-03 02:15:10
3,418,2,GRAY MYRON A,109061,2018-01-23 00:00:00,2018-07-03 02:15:10
4,418,2,GERSHENHORN ALAN,93901,2018-01-23 00:00:00,2018-07-03 02:15:10
5,418,2,FINLEY TERESA M.,50201,2017-03-13 00:00:00,2018-07-03 02:15:10
6,418,2,BARBER JAMES J.,35891,2018-01-23 00:00:00,2018-07-03 02:15:10
7,418,2,GUTMANN KATHLEEN M.,31251,2018-01-23 00:00:00,2018-07-03 02:15:10
8,418,2,PEREZ JUAN R.,29445,2018-01-23 00:00:00,2018-07-03 02:15:10
9,418,2,PERETZ RICHARD N.,24879,2018-01-23 00:00:00,2018-07-03 02:15:10
