,ticker,date_,category,value,instrument_id,data_vendor_id
0,ML/EMHYY,2018-04-19,BAMLEMHBHYCRPIEY,5.95,6,1
1,ML/EMHYY,2018-04-18,BAMLEMHBHYCRPIEY,5.92,6,1
2,ML/EMHYY,2018-04-17,BAMLEMHBHYCRPIEY,5.91,6,1
3,ML/EMHYY,2018-04-16,BAMLEMHBHYCRPIEY,5.91,6,1
4,ML/EMHYY,2018-04-13,BAMLEMHBHYCRPIEY,5.89,6,1
5,ML/EMHYY,2018-04-12,BAMLEMHBHYCRPIEY,5.9,6,1
6,ML/EMHYY,2018-04-11,BAMLEMHBHYCRPIEY,5.91,6,1
7,ML/EMHYY,2018-04-10,BAMLEMHBHYCRPIEY,5.9,6,1
8,ML/EMHYY,2018-04-09,BAMLEMHBHYCRPIEY,5.89,6,1
9,ML/EMHYY,2018-04-06,BAMLEMHBHYCRPIEY,5.82,6,1
10,ML/EMHYY,2018-04-05,BAMLEMHBHYCRPIEY,5.81,6,1
11,ML/EMHYY,2018-04-04,BAMLEMHBHYCRPIEY,5.85,6,1
12,ML/EMHYY,2018-04-03,BAMLEMHBHYCRPIEY,5.87,6,1
13,ML/EMHYY,2018-04-02,BAMLEMHBHYCRPIEY,5.88,6,1
14,ML/EMHYY,2018-03-31,BAMLEMHBHYCRPIEY,5.88,6,1
15,ML/EMHYY,2018-03-29,BAMLEMHBHYCRPIEY,6.01,6,1
16,ML/EMHYY,2018-03-28,BAMLEMHBHYCRPIEY,6.02,6,1
17,ML/EMHYY,2018-03-27,BAMLEMHBHYCRPIEY,6.0,6,1
18,ML/EMHYY,2018-03-26,BAMLEMHBHYCRPIEY,6.02,6,1
19,ML/EMHYY,2018-03-23,BAMLEMHBHYCRPIEY,6.02,6,1
20,ML/EMHYY,2018-03-22,BAMLEMHBHYCRPIEY,5.98,6,1
21,ML/EMHYY,2018-03-21,BAMLEMHBHYCRPIEY,5.98,6,1
22,ML/EMHYY,2018-03-20,BAMLEMHBHYCRPIEY,5.97,6,1
23,ML/EMHYY,2018-03-19,BAMLEMHBHYCRPIEY,5.93,6,1
