,ticker,date_,category,value,instrument_id,data_vendor_id
0,ML/EMHG,2018-04-19,BAMLEMRECRPIEMEATRIV,559.43,8,1
1,ML/EMHG,2018-04-18,BAMLEMRECRPIEMEATRIV,559.42,8,1
2,ML/EMHG,2018-04-17,BAMLEMRECRPIEMEATRIV,559.21,8,1
3,ML/EMHG,2018-04-16,BAMLEMRECRPIEMEATRIV,559.18,8,1
4,ML/EMHG,2018-04-13,BAMLEMRECRPIEMEATRIV,559.75,8,1
5,ML/EMHG,2018-04-12,BAMLEMRECRPIEMEATRIV,559.37,8,1
6,ML/EMHG,2018-04-11,BAMLEMRECRPIEMEATRIV,558.95,8,1
7,ML/EMHG,2018-04-10,BAMLEMRECRPIEMEATRIV,559.81,8,1
8,ML/EMHG,2018-04-09,BAMLEMRECRPIEMEATRIV,562.37,8,1
9,ML/EMHG,2018-04-06,BAMLEMRECRPIEMEATRIV,565.56,8,1
10,ML/EMHG,2018-04-05,BAMLEMRECRPIEMEATRIV,565.32,8,1
11,ML/EMHG,2018-04-04,BAMLEMRECRPIEMEATRIV,564.68,8,1
12,ML/EMHG,2018-04-03,BAMLEMRECRPIEMEATRIV,564.4,8,1
13,ML/EMHG,2018-04-02,BAMLEMRECRPIEMEATRIV,564.08,8,1
14,ML/EMHG,2018-03-31,BAMLEMRECRPIEMEATRIV,564.02,8,1
15,ML/EMHG,2018-03-29,BAMLEMRECRPIEMEATRIV,563.93,8,1
16,ML/EMHG,2018-03-28,BAMLEMRECRPIEMEATRIV,563.67,8,1
17,ML/EMHG,2018-03-27,BAMLEMRECRPIEMEATRIV,563.61,8,1
18,ML/EMHG,2018-03-26,BAMLEMRECRPIEMEATRIV,563.32,8,1
19,ML/EMHG,2018-03-23,BAMLEMRECRPIEMEATRIV,563.3,8,1
20,ML/EMHG,2018-03-22,BAMLEMRECRPIEMEATRIV,564.08,8,1
21,ML/EMHG,2018-03-21,BAMLEMRECRPIEMEATRIV,563.93,8,1
22,ML/EMHG,2018-03-20,BAMLEMRECRPIEMEATRIV,564.23,8,1
23,ML/EMHG,2018-03-19,BAMLEMRECRPIEMEATRIV,564.94,8,1
24,ML/EMHG,2018-03-16,BAMLEMRECRPIEMEATRIV,565.32,8,1
25,ML/EMHG,2018-03-15,BAMLEMRECRPIEMEATRIV,565.55,8,1
26,ML/EMHG,2018-03-14,BAMLEMRECRPIEMEATRIV,565.73,8,1
27,ML/EMHG,2018-03-13,BAMLEMRECRPIEMEATRIV,565.94,8,1
28,ML/EMHG,2018-03-12,BAMLEMRECRPIEMEATRIV,565.98,8,1
29,ML/EMHG,2018-03-09,BAMLEMRECRPIEMEATRIV,565.93,8,1
30,ML/EMHG,2018-03-08,BAMLEMRECRPIEMEATRIV,565.95,8,1
31,ML/EMHG,2018-03-07,BAMLEMRECRPIEMEATRIV,566.09,8,1
32,ML/EMHG,2018-03-06,BAMLEMRECRPIEMEATRIV,566.2,8,1
33,ML/EMHG,2018-03-05,BAMLEMRECRPIEMEATRIV,565.54,8,1
34,ML/EMHG,2018-03-02,BAMLEMRECRPIEMEATRIV,565.27,8,1
35,ML/EMHG,2018-03-01,BAMLEMRECRPIEMEATRIV,565.6,8,1
36,ML/EMHG,2018-02-28,BAMLEMRECRPIEMEATRIV,565.69,8,1
37,ML/EMHG,2018-02-27,BAMLEMRECRPIEMEATRIV,565.63,8,1
38,ML/EMHG,2018-02-26,BAMLEMRECRPIEMEATRIV,565.47,8,1
39,ML/EMHG,2018-02-23,BAMLEMRECRPIEMEATRIV,564.89,8,1
40,ML/EMHG,2018-02-22,BAMLEMRECRPIEMEATRIV,564.63,8,1
41,ML/EMHG,2018-02-21,BAMLEMRECRPIEMEATRIV,564.76,8,1
42,ML/EMHG,2018-02-20,BAMLEMRECRPIEMEATRIV,564.85,8,1
43,ML/EMHG,2018-02-19,BAMLEMRECRPIEMEATRIV,565.07,8,1
44,ML/EMHG,2018-02-16,BAMLEMRECRPIEMEATRIV,564.8,8,1
45,ML/EMHG,2018-02-15,BAMLEMRECRPIEMEATRIV,563.83,8,1
46,ML/EMHG,2018-02-14,BAMLEMRECRPIEMEATRIV,563.61,8,1
47,ML/EMHG,2018-02-13,BAMLEMRECRPIEMEATRIV,564.49,8,1
48,ML/EMHG,2018-02-12,BAMLEMRECRPIEMEATRIV,564.92,8,1
49,ML/EMHG,2018-02-09,BAMLEMRECRPIEMEATRIV,565.01,8,1
50,ML/EMHG,2018-02-08,BAMLEMRECRPIEMEATRIV,566.81,8,1
51,ML/EMHG,2018-02-07,BAMLEMRECRPIEMEATRIV,568.29,8,1
52,ML/EMHG,2018-02-06,BAMLEMRECRPIEMEATRIV,567.98,8,1
53,ML/EMHG,2018-02-05,BAMLEMRECRPIEMEATRIV,568.43,8,1
54,ML/EMHG,2018-02-02,BAMLEMRECRPIEMEATRIV,569.0,8,1
55,ML/EMHG,2018-02-01,BAMLEMRECRPIEMEATRIV,569.82,8,1
56,ML/EMHG,2018-01-31,BAMLEMRECRPIEMEATRIV,569.48,8,1
57,ML/EMHG,2018-01-30,BAMLEMRECRPIEMEATRIV,569.14,8,1
58,ML/EMHG,2018-01-29,BAMLEMRECRPIEMEATRIV,569.28,8,1
59,ML/EMHG,2018-01-26,BAMLEMRECRPIEMEATRIV,569.95,8,1
60,ML/EMHG,2018-01-25,BAMLEMRECRPIEMEATRIV,569.8,8,1
61,ML/EMHG,2018-01-24,BAMLEMRECRPIEMEATRIV,569.63,8,1
62,ML/EMHG,2018-01-23,BAMLEMRECRPIEMEATRIV,569.7,8,1
63,ML/EMHG,2018-01-22,BAMLEMRECRPIEMEATRIV,569.2,8,1
64,ML/EMHG,2018-01-19,BAMLEMRECRPIEMEATRIV,569.14,8,1
